0,1,2,3
230,2123,2417,2197
231,958,3218,35
232,2483,1439,2989
233,28,2628,243
234,790,1058,2123
235,2231,2437,33
236,3206,388,1929
237,2123,2417,1058
238,1067,287,1126
239,1772,3197,549
240,566,1011,1740
241,1686,156,2197
242,2935,337,145
243,939,467,2985
244,358,2140,918
245,858,1705,2264
246,2628,2530,2406
247,33,1885,62
248,3061,2438,2197
249,639,566,3130
250,2989,549,1772
251,2197,3061,470
252,1601,2970,2961
253,2549,2483,408
254,549,1475,1053
255,1937,2336,1529
256,388,3236,1058
257,1022,1267,3020
258,2577,3132,2448
259,145,2483,1679
260,1552,1377,338
261,1462,1240,777
262,2123,2417,566
263,1377,2836,2197
264,1601,28,1245
265,1267,1011,2264
266,102,1011,688
267,1793,30,470
268,639,3206,268
269,2231,2437,287
270,1432,3164,2836
271,3061,2989,2558
272,2989,1377,1058
273,337,2530,3236
274,2633,529,1854
275,2,275,2317
276,1267,1432,1377
277,1833,2765,277
278,2758,3130,384
279,3066,2961,2152
280,2961,1601,2970
281,2628,287,1126
282,1432,2699,282
283,2264,3236,337
284,3018,3235,287
285,1705,858,285
286,1058,28,1601
287,2683,684,150
288,2082,2264,2832
289,1042,3015,289
290,60,2775,3106
291,2183,1636,2042
292,2775,2836,1475
293,1601,337,2406
294,2042,337,2406
295,3040,1562,3164
296,858,958,1058
297,1272,2123,2608
298,3236,2628,2530
299,1772,2836,470
300,1929,1636,1011
301,1786,2417,2042
302,688,1377,110
303,3061,2608,1058
304,2241,185,1885
305,1377,688,2989
306,2231,1053,2437
307,1022,1377,1979
308,1772,2836,3130
309,1926,2183,1615
310,1393,310,1058
311,1377,688,261
312,2197,2123,156
313,2264,3236,958
314,3197,1011,1740
315,566,62,156
316,1636,102,261
317,2264,3236,1885
318,3083,1786,564
319,2042,2406,1786
320,3069,1432,1419
321,2483,46,2775
322,1432,3069,3203
323,695,1337,2313
324,2775,2458,2836
325,2989,2183,328
326,3040,3164,2105
327,384,1979,328
328,2501,19,637
329,3236,1630,2608
330,1340,156,1786
331,1630,2608,3061
332,1011,566,2264
333,2631,2067,2783
334,2183,2765,2231
335,2989,3061,470
336,615,2983,1926
337,836,2801,139
338,2726,452,2349
339,1377,384,790
340,1058,1786,340
341,1772,1475,2
342,1630,2197,102
343,337,790,110
344,995,2122,2409
345,2122,2935,2362
346,1929,388,3206
347,3082,1053,3018
348,1885,2989,1011
349,156,1067,1306
350,28,2628,3236
351,1011,2628,102
352,1432,1419,2836
353,185,1885,48
354,1340,2044,2197
355,1058,2197,470
356,2549,2483,1679
357,189,1053,3082
358,2122,2270,244
359,2731,359,671
360,2417,2437,1934
361,470,2775,3061
362,3239,471,2362
363,2765,2183,3047
364,2152,2620,3174
365,156,1306,2123
366,3106,1244,3040
367,2123,2483,1011
368,1058,3236,2608
369,2989,57,2935
370,2123,1051,1058
371,3130,46,615
372,2961,145,3066
373,914,373,2707
374,2608,1630,2558
375,74,1979,384
376,2123,2989,2197
377,387,1011,958
378,2608,156,2558
379,3236,2628,790
380,57,3191,2483
381,1813,529,2629
382,287,2628,3061
383,2264,1011,1929
384,2134,2274,954
385,2608,1601,3061
386,2437,1934,1067
387,1904,1342,2194
388,876,1602,346
389,3130,2231,639
390,1772,3197,3206
391,2530,3236,391
392,3005,1630,1636
393,2473,2938,1470
394,3140,1598,1532
395,3122,395,3110
396,2241,2168,920
397,789,3174,397
398,1279,436,526
399,46,1885,110
400,394,2362,400
401,1267,2264,3236
402,688,102,74
403,2197,470,1356
404,2122,404,3221
405,1833,2044,1605
406,1267,1011,2264
407,2464,407,2245
408,1683,1097,885
409,2123,1058,2197
410,1550,102,3200
411,2123,3191,549
412,1267,1188,1022
413,470,2197,3130
414,566,1011,414
415,138,2197,328
416,2628,3236,3069
417,790,1058,1393
418,3061,2197,2608
419,419,327,2043
420,388,3226,2765
421,1550,110,1377
422,2183,2530,422
423,1058,3236,1011
424,156,2608,1306
425,2123,2231,2437
426,89,2595,426
427,858,2264,1011
428,1439,1926,2483
429,1885,2183,1615
430,2123,430,394
431,102,566,1636
432,3082,62,156
433,2989,337,1267
434,126,2670,1306
435,388,1793,828
436,398,132,2707
437,3206,1926,2989
438,1656,2605,3137
439,148,439,2978
440,1067,2417,2628
441,549,1885,48
442,2998,2384,3064
443,384,2123,1979
444,444,566,92
445,46,2775,1011
446,1267,2989,549
447,2989,1786,1058
448,1058,337,261
449,1267,2082,3197
450,1885,2168,337
451,2608,2152,789
452,1377,338,1679
453,3028,958,3126
454,2578,1926,1188
455,2608,28,1601
456,1432,456,3069
457,1615,2992,2765
458,2836,3082,2197
459,3018,1067,1053
460,2183,2231,328
461,2264,461,3236
462,1267,564,2578
463,328,2983,2935
464,2197,470,156
465,62,1011,566
466,3019,1772,549
467,243,3082,387
468,2362,2935,2483
469,3061,1058,1432
470,1265,2994,3168
471,362,2508,1116
472,2483,3191,1267
473,2362,3236,566
474,1011,2264,1307
475,2628,2231,1011
476,1058,2628,2123
477,2417,2836,3236
478,639,2231,1011
479,3172,2061,479
480,671,480,1552
481,2629,1223,481
482,2608,28,57
483,3236,2628,3197
484,688,1340,2438
485,2595,485,2362
486,2042,2122,1267
487,688,102,2197
488,566,488,1188
489,1058,2406,2935
490,74,2836,384
491,958,3028,2608
492,1464,110,492
493,337,2264,1307
494,2168,2241,3019
495,1011,566,2231
496,2122,2231,2042
497,2231,138,2438
498,1011,1740,2836
499,57,3174,1272
500,1053,3018,3082
501,28,3069,1432
502,384,1979,502
503,1929,1011,2264
504,504,1394,2152
505,790,384,470
506,2822,1245,48
507,1356,3130,193
508,393,1058,508
509,243,2168,189
510,3174,510,2961
511,1058,511,3236
512,2417,1786,3236
513,639,566,3047
514,203,126,2197
515,1011,2231,1885
516,1772,566,3130
517,3061,1058,2197
518,3206,2989,1926
519,126,3061,2197
520,1793,2168,1630
521,1656,1630,3033
522,2417,2123,2362
523,2806,2412,1782
524,3069,3164,1011
525,2183,2231,639
526,2670,398,1686
527,1615,2989,388
528,564,1267,2362
529,2371,381,1567
530,2417,2123,2197
531,2483,2123,1793
532,790,470,2123
533,3206,1772,1929
534,1267,2989,1786
535,1934,1067,2437
536,30,3174,536
537,1925,3226,3236
538,1925,2264,2241
539,2123,566,2197
540,3119,2646,2627
541,2123,3061,1058
542,970,2244,1399
543,1058,1419,337
544,62,33,1885
545,3061,2406,2620
546,2123,2935,1058
547,3166,2989,2970
548,1058,3061,470
549,1592,1545,1476
550,550,566,1439
551,2264,3236,1011
552,639,33,2231
553,2317,243,553
554,2197,958,3028
555,1793,470,790
556,3061,470,2197
557,566,1011,2483
558,3061,470,2989
559,2719,951,712
560,1793,1377,560
561,1011,2775,1686
562,562,2529,2790
563,2620,2935,57
564,2368,771,528
565,2264,2241,639
566,2157,2556,557
567,470,2197,1058
568,639,2168,33
569,2483,2775,2123
570,566,1011,62
571,2042,1979,995
572,3206,1267,1926
573,2197,156,2123
574,388,790,1058
575,2183,2122,2362
576,2042,2628,2362
577,1934,549,1813
578,1307,578,1188
579,3130,1813,138
580,1813,786,138
581,46,1778,3066
582,3082,2437,1053
583,337,1058,2837
584,2758,584,1359
585,3236,2264,566
586,1058,2123,2197
587,3082,387,1740
588,102,261,688
589,1687,1377,2775
590,2836,2417,1011
591,1011,2628,3236
592,2123,2362,2483
593,60,470,3061
594,3082,3197,3018
595,1011,688,1377
596,1552,2392,790
597,3061,2197,1058
598,1053,2989,3061
599,1793,599,1656
600,2123,2775,1306
601,28,3069,1432
602,615,145,2483
603,2231,639,243
604,102,688,2197
605,287,2935,1885
606,828,145,606
607,2989,1377,1267
608,2389,193,3200
609,35,1793,790
610,408,549,3191
611,2123,2197,688
612,2231,2183,1636
613,2347,942,613
614,1011,74,2989
615,336,602,2356
616,1053,3018,2409
617,2231,1630,639
618,2122,995,2042
619,1377,261,2837
620,1934,2437,2231
621,3166,2731,2989
622,1793,790,470
623,3126,566,2836
624,549,2685,2989
625,2231,1885,287
626,2123,2197,470
627,549,3061,470
628,145,89,1929
629,28,2608,3235
630,3227,2270,470
631,2605,790,3130
632,2558,1740,156
633,2989,1267,3236
634,1306,2608,156
635,2417,2123,1058
636,1058,3061,1630
637,328,2989,384
638,688,102,1011
639,1811,2036,1766
640,156,2836,3236
641,62,394,896
642,2125,2411,818
643,790,2605,643
644,2628,3236,3069
645,1223,243,1126
646,2483,2989,145
647,470,2825,3130
648,33,2231,1885
649,2521,1340,1067
650,1011,1885,3082
651,2628,3236,1011
652,549,2775,3191
653,1011,688,2264
654,337,3061,2989
655,470,74,3130
656,1813,2483,46
657,2961,657,57
658,658,3126,393
659,659,1792,1106
660,2558,1885,3082
661,1885,33,1394
662,387,2670,1686
663,1552,2775,1377
664,1929,2105,2241
665,1267,2989,1011
666,3040,408,1244
667,896,2595,667
668,1394,33,2437
669,2197,470,1686
670,1813,2231,1796
671,1113,1324,2052
672,2044,2197,1630
673,1011,566,1267
674,2417,2123,2628
675,566,3047,1188
676,3061,2628,1058
677,46,2775,2483
678,1601,3235,1432
679,2317,2197,2670
680,1011,1885,639
681,1636,542,2183
682,1740,62,3082
683,2775,1552,60
684,287,2935,2362
685,394,2261,639
686,1439,89,323
687,1377,688,261
688,718,1090,487
689,470,2197,2317
690,2042,2417,1011
691,337,790,691
692,3221,2362,3066
693,57,1272,3071
694,1881,2152,2317
695,145,323,1929
696,2628,3061,337
697,1601,28,2406
698,46,2483,3071
699,337,3221,2935
700,3130,1813,786
701,1051,62,701
702,2836,3028,3164
703,2989,2483,1267
704,1979,384,1267
705,74,384,3197
706,60,3106,3221
707,28,1601,1058
708,189,2530,28
709,57,2935,2362
710,1067,3082,2437
711,2231,2437,3082
712,1058,790,2406
713,2749,62,78
714,1272,1306,2123
715,2628,2417,3236
716,102,261,688
717,566,1419,1464
718,688,102,1011
719,1058,2197,3061
720,2825,2105,35
721,1058,2406,2628
722,2836,1432,2123
723,3005,2765,1636
724,110,724,145
725,688,261,102
726,1793,35,790
727,1058,790,2197
728,2989,337,1885
729,2775,3191,46
730,1772,3018,549
731,639,3236,2628
732,2122,1885,337
733,110,2317,46
734,2628,287,2409
735,1267,2989,2241
736,1705,736,2608
737,2123,57,1272
738,639,62,566
739,2438,1053,2231
740,740,915,2701
741,2123,1813,2417
742,57,2935,2123
743,337,671,1377
744,2530,2770,3236
745,2362,3164,2836
746,1058,1601,3061
747,1058,2406,2123
748,3061,2123,2197
749,2123,2197,1058
750,1726,2594,1120
751,3061,2707,1011
752,2197,752,2123
753,2837,74,384
754,1885,48,549
755,2123,62,1306
756,2620,2183,2629
757,566,1772,1011
758,2362,3239,758
759,1267,564,2935
760,2521,387,1340
761,2608,2620,761
762,1011,2417,2628
763,1786,1267,2417
764,1550,790,2825
765,2775,110,1011
766,3069,2628,243
767,1615,2765,1833
768,1786,2417,2362
769,1053,2437,2231
770,156,566,1740
771,564,671,771
772,2628,688,2521
773,3130,2168,1335
774,639,2264,566
775,3061,1058,2123
776,2197,1058,3061
777,261,688,2989
778,30,57,2608
779,156,2123,2197
780,2231,3130,1813
781,2836,2197,384
782,2197,1067,3061
783,3061,1058,2197
784,2716,1306,2670
785,2775,46,2483
786,1367,580,700
787,1058,3236,2406
788,193,1550,788
789,397,451,789
790,3102,119,2161
791,1306,156,2685
792,3197,2082,792
793,2483,1267,2775
794,2989,794,3206
795,2620,1656,795
796,1885,688,261
797,110,287,1011
798,28,3061,1793
799,2168,3130,639
800,57,3235,549
801,1822,35,102
802,1058,3236,802
803,1244,3106,3040
804,1636,2183,3137
805,2197,2123,2438
806,1126,287,2620
807,3236,1058,388
808,2781,2406,1601
809,1630,2168,3061
810,3130,639,1772
811,337,3236,2989
812,156,1306,1432
813,2102,216,493
814,1130,814,1705
815,2775,3061,384
816,1475,1053,3082
817,384,2042,2837
818,1669,2178,1158
819,1058,3236,1793
820,958,387,156
821,2836,1011,566
822,3130,384,1011
823,549,2123,2989
824,2183,2362,566
825,2670,2197,1306
826,28,2608,549
827,3236,337,2042
828,2319,2489,1479
829,328,2989,1636
830,1377,2837,74
831,3082,2438,2836
832,2608,1885,62
833,2183,3206,1929
834,1601,1068,2731
835,1377,1552,46
836,337,3236,2628
837,2837,2197,470
838,1793,790,470
839,2458,1854,2633
840,2392,549,3061
841,1377,1552,3061
842,3061,2123,2197
843,2231,138,1335
844,2628,2417,3236
845,1053,2438,2437
846,156,62,1011
847,57,2935,847
848,2231,1813,33
849,1058,1786,3236
850,2620,850,2935
851,62,639,1929
852,2628,243,852
853,2231,2628,2183
854,28,2699,1475
855,3126,2417,2628
856,46,2483,2775
857,3236,2765,857
858,3013,3063,948
859,1929,2264,671
860,2628,2264,3236
861,3239,3164,2362
862,1011,1377,2836
863,2406,1126,2620
864,145,1929,2264
865,2264,1377,337
866,1067,28,2608
867,2670,3061,2197
868,549,1306,2123
869,2628,2521,3082
870,1472,3047,3197
871,145,2483,1011
872,2989,1885,3206
873,2832,1828,333
874,2392,1432,874
875,1067,2123,3061
876,388,1929,3206
877,2012,2692,2572
878,2438,688,3061
879,2989,1929,1926
880,1058,1793,2989
881,33,1630,1885
882,1772,2123,549
883,1793,1929,2608
884,958,3028,243
885,408,1772,2483
886,1432,3083,1067
887,2989,470,3236
888,60,470,3061
889,3061,2123,2197
890,1011,261,102
891,3061,1058,2608
892,3061,384,688
893,2231,3130,639
894,2417,1058,1786
895,2558,1885,2608
896,667,2067,2350
897,3061,2608,1630
898,2417,2406,2042
899,3236,2264,2241
900,3066,3221,394
901,156,1067,1306
902,2183,2629,902
903,903,2670,2197
904,3236,2989,337
905,470,3040,28
906,110,1822,906
907,1740,2105,2707
908,858,3069,1419
909,2123,2417,1067
910,2123,1813,2197
911,566,1772,639
912,3174,2392,57
913,243,2168,35
914,2794,2167,2653
915,30,398,915
916,1377,2775,3061
917,3130,387,2836
918,244,1190,918
919,1772,2123,2483
920,153,494,396
921,1630,1656,1026
922,1058,470,3236
923,1772,2082,3206
924,74,2836,3197
925,858,1705,1394
926,2628,1011,337
927,1058,790,470
928,2989,1053,2438
929,3061,2197,384
930,1011,3130,470
931,2406,3236,2765
932,1058,3061,2989
933,1058,1377,2123
934,1793,790,1058
935,62,2483,1011
936,102,1011,2558
937,639,3236,1828
938,2765,1615,2989
939,243,2628,189
940,940,39,2497
941,2989,384,2837
942,287,3066,3221
943,156,1306,2836
944,2197,2123,1058
945,78,203,2775
946,1740,2105,398
947,2197,470,3061
948,858,1705,948
949,2707,1793,2105
950,790,35,2389
951,2620,559,951
952,952,3222,1769
953,2362,1601,2264
954,1979,384,2989
955,2042,2628,2406
956,3061,2438,2197
957,35,2825,1793
958,1635,95,1023
959,2123,2197,1058
960,1772,2082,2836
961,2837,2989,470
962,2989,2608,3061
963,1656,1630,261
964,2123,57,549
965,2989,261,1377
966,1601,2935,2731
967,470,3061,2197
968,958,2197,2123
969,3061,2197,2670
970,542,1636,2989
971,2183,1636,2231
972,156,2197,1306
973,2608,1793,2707
974,2438,3082,2197
975,1636,1356,2837
976,1934,1813,1796
977,337,2042,1377
978,2716,2483,2105
979,1432,2417,2123
980,3236,2628,2417
981,1377,2837,1979
982,3061,2608,1601
983,2241,2168,542
984,566,2183,2231
985,790,1058,3061
986,1011,3082,2628
987,337,1058,790
988,1793,1058,470
989,2123,2483,388
990,1432,287,1453
991,1885,2231,1053
992,3130,110,790
993,790,2786,1793
994,1881,2608,3061
995,344,1812,1509
996,1885,62,1011
997,3130,1011,2836
998,337,2122,2042
999,549,2685,3061
1000,156,566,2417
1001,1885,46,62
1002,2197,3061,126
1003,1772,1740,2832
1004,156,1306,1004
1005,1432,858,2123
1006,57,2961,549
1007,2608,1630,33
1008,3082,156,2628
1009,639,1822,1009
1010,62,639,3130
1011,1973,2260,1094
1012,1772,1813,2836
1013,2417,148,1013
1014,2758,2629,1014
1015,3040,470,1244
1016,1878,1016,1622
1017,1786,1377,1432
1018,2989,1926,1267
1019,1833,1615,2765
1020,639,1793,2264
1021,2608,1630,2558
1022,2675,257,2824
1023,958,3028,35
1024,2197,3061,470
1025,1926,145,1929
1026,2865,648,5
1027,3082,1740,2836
1028,3130,1796,2
1029,1885,1011,62
1030,2608,1793,3061
1031,1772,2989,3206
1032,2558,2264,1032
1033,1377,688,2989
1034,110,1885,790
1035,2123,1058,3061
1036,2989,384,1979
1037,1037,706,154
1038,1601,287,2935
1039,2417,688,566
1040,1377,1267,1687
1041,1697,1058,1377
1042,1190,2822,3020
1043,156,62,2836
1044,3028,958,156
1045,2197,2836,470
1046,3082,3018,1053
1047,1058,2628,2197
1048,1636,1630,2197
1049,2699,1049,258
1050,1011,2989,1772
1051,63,2967,3132
1052,2989,549,3061
1053,845,500,347
1054,3082,1740,2836
1055,2707,2558,2264
1056,1267,2989,1377
1057,1011,566,2264
1058,1486,922,1880
1059,145,3236,337
1060,3061,2989,1053
1061,1885,2608,2558
1062,2628,2231,2417
1063,1601,2406,3236
1064,566,1188,3047
1065,2123,2989,1772
1066,3206,2989,1929
1067,3185,3092,69
1068,2741,3120,834
1069,790,1058,1550
1070,2241,2168,1793
1071,2935,2362,2231
1072,1067,1306,1934
1073,3130,1772,2832
1074,1772,2836,2483
1075,1075,243,2825
1076,2989,3206,2241
1077,2123,3061,2775
1078,2123,3061,2989
1079,470,2197,2836
1080,1188,1267,1926
1081,2608,57,1058
1082,74,1786,3197
1083,2042,2183,2628
1084,57,1885,2231
1085,337,2628,3236
1086,2832,2082,818
1087,102,1011,688
1088,2549,1011,566
1089,470,2837,2989
1090,688,261,1377
1091,102,688,78
1092,1740,2241,818
1093,1190,1222,549
1094,1011,2105,2836
1095,3164,2082,2836
1096,1011,688,1885
1097,1772,408,2483
1098,639,2558,1740
1099,1011,145,566
1100,387,74,1340
1101,2231,2183,639
1102,1713,2362,1772
1103,790,1793,1058
1104,1916,566,1104
1105,2373,1105,393
1106,2629,1106,2758
1107,1011,110,3130
1108,62,156,2261
1109,3164,3069,2264
1110,1377,688,261
1111,3061,470,2197
1112,3166,3226,1926
1113,671,1679,145
1114,30,2961,201
1115,566,323,1929
1116,3239,471,2458
1117,2775,3191,3020
1118,3236,2628,1925
1119,337,1011,1377
1120,1929,750,790
1121,2362,145,2264
1122,2111,42,2439
1123,958,28,2628
1124,818,470,1124
1125,2197,1067,156
1126,23,2841,2762
1127,2483,1011,62
1128,148,2633,529
1129,1058,1630,2197
1130,2218,2017,322
1131,28,3235,30
1132,2685,542,2438
1133,110,1550,35
1134,2836,2105,470
1135,2707,2264,2558
1136,3047,2437,33
1137,1793,639,1929
1138,2264,1925,566
1139,2825,1793,3130
1140,156,2836,566
1141,2183,1772,2231
1142,2082,2125,1641
1143,2832,1772,2082
1144,2483,145,1772
1145,2273,408,3201
1146,2362,2417,3126
1147,1772,2362,2123
1148,2122,995,2231
1149,1149,2411,2125
1150,1150,1822,1550
1151,2836,74,1979
1152,3236,2264,388
1153,2628,1053,2558
1154,470,2197,549
1155,1155,243,2168
1156,2961,3221,2935
1157,1979,3201,384
1158,818,388,1158
1159,2197,470,1058
1160,1636,2837,74
1161,1772,3206,1929
1162,1058,337,1601
1163,1929,388,145
1164,2264,3197,1925
1165,2105,1165,1740
1166,1740,2105,1687
1167,62,1686,78
1168,1793,30,388
1169,110,89,2786
1170,2437,1885,33
1171,102,74,387
1172,1615,3166,2837
1173,1173,185,323
1174,566,896,2633
1175,1772,2417,1786
1176,2362,28,3235
1177,3130,2231,1011
1178,2483,2836,1267
1179,2264,639,57
1180,2483,2123,1011
1181,384,1550,470
1182,3130,2836,2417
1183,1058,388,3236
1184,388,3206,2241
1185,1813,2197,2123
1186,1793,2168,102
1187,2231,2183,639
1188,2172,1638,2384
1189,123,1189,156
1190,1399,1042,2921
1191,1793,2105,1925
1192,3236,28,1058
1193,2362,2417,566
1194,2123,2775,1813
1195,1979,384,2836
1196,384,2989,470
1197,57,1197,2832
1198,2989,470,2197
1199,2758,2,384
1200,3130,1929,110
1201,138,1813,2197
1202,3166,388,2989
1203,3130,2231,639
1204,2123,2197,203
1205,2689,1174,1205
1206,3236,2362,790
1207,1377,2989,2837
1208,3130,243,2
1209,1630,2558,2168
1210,2775,3061,2989
1211,388,3206,818
1212,1793,388,1212
1213,1786,2417,2082
1214,1713,2832,1772
1215,2836,529,2633
1216,1925,2264,1216
1217,2123,1813,2483
1218,1218,1550,193
1219,2044,2417,2042
1220,110,1220,2123
1221,790,470,337
1222,2648,1093,1829
1223,2028,2759,645
1224,3191,2123,2392
1225,3082,1053,2438
1226,2836,156,2197
1227,790,470,1793
1228,1188,3047,566
1229,639,193,1229
1230,2836,2197,74
1231,2168,2241,470
1232,858,2264,1705
1233,639,33,896
1234,1793,1327,523
1235,102,1011,1929
1236,1686,1306,549
1237,3130,2832,1772
1238,1306,2123,1051
1239,3070,2521,1335
1240,1377,261,2989
1241,2125,1356,323
1242,145,3221,2758
1243,1740,2082,1267
1244,803,2857,366
1245,3042,125,506
1246,2989,1190,1427
1247,287,2628,3061
1248,3236,1929,2264
1249,1249,2168,1636
1250,337,2989,1058
1251,388,1772,2832
1252,261,1252,542
1253,2916,2631,2783
1254,566,2417,1011
1255,639,1772,2832
1256,3236,2530,337
1257,3236,2373,1257
1258,566,1011,529
1259,1772,566,2633
1260,3130,639,1929
1261,2168,470,35
1262,2437,3082,1934
1263,2125,1356,818
1264,3239,2362,471
1265,470,2197,2989
1266,60,337,3061
1267,2956,1056,406
1268,2670,3218,958
1269,3174,57,2935
1270,1630,2197,2608
1271,145,1679,671
1272,2658,297,2308
1273,470,2168,1793
1274,2483,3130,1011
1275,3126,2417,2633
1276,2629,1223,1276
1277,566,2417,1058
1278,35,2825,2389
1279,398,2670,3218
1280,2231,1335,3070
1281,566,2633,529
1282,958,1058,1630
1283,566,1011,2264
1284,62,46,110
1285,2197,470,3061
1286,2264,1130,566
1287,470,2197,3130
1288,74,470,1011
1289,1929,1011,1267
1290,2197,156,3061
1291,3061,337,2530
1292,1929,145,2264
1293,2183,2123,2231
1294,3236,2406,2628
1295,2183,2231,1605
1296,2861,1813,529
1297,1058,1697,2123
1298,1822,1298,2620
1299,28,1601,2628
1300,2836,3069,1011
1301,337,110,790
1302,1885,1686,62
1303,110,35,46
1304,1979,1786,384
1305,858,337,287
1306,1530,38,3185
1307,212,474,578
1308,33,3071,1272
1309,3236,388,3226
1310,2362,1713,2832
1311,639,566,62
1312,2989,3226,1833
1313,2197,1058,156
1314,549,1772,470
1315,549,2989,1267
1316,2989,1979,384
1317,3236,2362,1432
1318,3197,2628,3018
1319,1058,3061,2197
1320,337,3236,790
1321,3082,2836,1011
1322,3130,2825,2317
1323,110,1793,2152
1324,145,671,1929
1325,3226,388,2765
1326,1326,2758,3126
1327,2407,1234,3107
1328,566,3130,2633
1329,3201,3130,2836
1330,1245,48,57
1331,89,1439,2786
1332,3130,2197,790
1333,2483,388,2123
1334,2362,2417,2628
1335,1280,2565,2138
1336,3130,470,1550
1337,2549,145,323
1338,2152,639,33
1339,3130,639,566
1340,2059,1342,1995
1341,1341,523,132
1342,387,1340,2521
1343,1929,145,2264
1344,1356,1813,138
1345,2483,46,62
1346,3126,3130,2197
