0,1,2,3
225,225,674,406
226,176,248,543
227,227,172,212
228,299,228,790
229,229,657,688
230,230,180,834
231,231,278,415
232,232,442,449
233,233,741,385
234,543,364,269
235,235,699,11
236,326,83,552
237,631,289,838
238,636,392,364
239,239,106,607
240,704,59,273
241,241,853,757
242,345,216,543
243,411,243,222
244,543,176,454
245,469,364,756
246,558,246,360
247,247,206,815
248,84,396,577
249,249,80,534
250,59,626,392
251,251,320,42
252,577,84,431
253,543,759,636
254,254,73,312
255,11,255,501
256,759,543,350
257,543,345,639
258,543,759,639
259,259,393,533
260,818,392,469
261,261,50,384
262,543,582,176
263,513,543,759
264,50,856,545
265,435,75,265
266,123,266,734
267,689,260,837
268,268,10,802
269,659,169,610
270,270,553,836
271,271,447,671
272,663,515,609
273,438,476,240
274,274,375,816
275,275,7,1
276,760,313,685
277,726,821,569
278,278,415,67
279,279,618,223
280,148,37,269
281,281,844,559
282,282,178,141
283,770,433,483
284,364,747,543
285,480,428,66
286,557,496,639
287,375,287,533
288,288,523,149
289,842,589,325
290,290,96,461
291,292,748,13
292,569,313,844
293,407,39,438
294,294,106,851
295,295,587,682
296,631,164,37
297,735,637,347
298,787,665,337
299,228,299,491
300,176,217,444
301,301,841,509
302,704,59,513
303,386,176,217
304,487,671,539
305,305,437,534
306,306,18,147
307,343,105,804
308,308,483,821
309,309,195,760
310,161,226,103
311,632,311,161
312,318,37,57
313,292,578,168
314,314,312,126
315,668,444,175
316,316,365,483
317,86,317,113
318,312,318,721
319,319,222,187
320,320,42,251
321,321,312,228
322,50,322,457
323,323,80,7
324,324,432,442
325,345,289,423
326,554,361,782
327,327,407,50
328,609,663,797
329,126,329,574
330,330,688,266
331,331,646,680
332,400,332,296
333,83,32,691
334,334,773,760
335,335,373,3
336,747,360,397
337,423,164,631
338,338,222,562
339,728,187,477
340,674,340,559
341,480,539,848
342,735,48,795
343,307,739,626
344,313,771,569
345,257,242,477
346,346,223,3
347,72,530,126
348,348,843,505
349,423,123,747
350,377,515,258
351,351,86,767
352,609,797,399
353,353,375,259
354,669,609,431
355,355,222,491
356,815,126,430
357,357,855,707
358,814,600,289
359,359,348,843
360,90,139,286
361,326,552,361
362,603,406,41
363,753,223,136
364,284,438,710
365,775,221,814
366,491,848,663
367,367,79,1
368,685,572,60
369,369,479,482
370,370,49,443
371,371,815,222
372,216,759,289
373,145,454,444
374,374,524,43
375,706,164,196
376,376,235,468
377,570,216,350
378,582,269,807
379,496,248,217
380,771,326,850
381,757,544,146
382,582,543,639
383,383,813,757
384,59,24,273
385,385,649,741
386,253,687,797
387,394,378,438
388,388,559,122
389,509,389,726
390,390,70,367
391,806,391,139
392,733,128,710
393,393,259,357
394,269,123,387
395,395,402,391
396,543,176,248
397,603,41,81
398,289,164,341
399,543,639,216
400,775,196,706
401,401,125,841
402,402,395,628
403,403,641,56
404,404,448,26
405,405,144,498
406,397,175,352
407,293,364,469
408,408,821,726
409,534,409,437
410,375,410,533
411,243,298,838
412,412,156,55
413,454,397,175
414,414,312,296
415,415,696,278
416,728,515,413
417,417,147,647
418,501,418,534
419,515,799,455
420,420,105,859
421,727,469,364
422,457,545,237
423,337,325,502
424,487,502,480
425,425,335,63
426,759,543,216
427,427,320,42
428,543,397,795
429,694,429,38
430,352,639,496
431,543,216,345
432,626,217,40
433,283,800,433
434,434,383,9
435,265,681,435
436,559,691,443
437,736,437,409
438,364,392,59
439,439,552,379
440,440,383,180
441,806,207,195
442,543,759,217
443,119,194,754
444,315,74,442
445,664,491,501
446,543,269,759
447,447,271,651
448,448,26,625
449,217,176,543
450,450,590,225
451,451,623,693
452,452,575,554
453,453,180,246
454,413,36,372
455,419,466,354
456,456,820,530
457,422,513,289
458,458,326,147
459,459,594,357
460,806,180,460
461,854,214,461
462,780,462,846
463,543,759,269
464,464,815,826
465,465,737,21
466,669,799,431
467,467,812,167
468,303,548,678
469,245,260,446
470,470,720,538
471,665,851,787
472,472,771,207
473,473,133,519
474,39,421,343
475,475,491,207
476,59,734,273
477,345,513,543
478,478,551,654
479,479,158,160
480,216,345,543
481,413,691,539
482,160,78,712
483,814,745,775
484,484,178,141
485,485,86,156
486,486,501,375
487,304,763,124
488,488,542,219
489,627,489,674
490,490,32,691
491,662,366,352
492,291,492,76
493,280,493,297
494,673,851,815
495,139,771,806
496,84,90,399
497,285,795,636
498,498,448,625
499,499,5,772
500,747,123,345
501,662,352,636
502,423,345,123
503,503,231,278
504,760,136,837
505,505,592,348
506,543,269,759
507,216,543,759
508,90,14,663
509,389,517,832
510,510,816,373
511,195,7,791
512,406,817,528
513,477,263,733
514,514,703,597
515,759,345,216
516,114,83,691
517,671,760,681
518,594,518,619
519,519,370,70
520,520,548,802
521,818,283,57
522,522,266,855
523,523,288,149
524,524,7,374
525,525,103,509
526,752,526,197
527,527,476,697
528,217,176,454
529,529,691,817
530,637,639,631
531,531,86,317
532,532,49,559
533,252,852,216
534,354,123,662
535,509,535,559
536,536,102,715
537,548,226,506
538,194,795,735
539,85,285,341
540,207,538,32
541,413,541,187
542,219,542,155
543,549,66,610
544,381,544,411
545,513,59,148
546,186,546,444
547,691,547,559
548,537,148,727
549,543,759,176
550,3,187,550
551,551,654,478
552,782,554,653
553,553,270,763
554,579,326,195
555,513,148,269
556,126,771,430
557,480,72,286
558,246,558,859
559,436,194,85
560,106,394,90
561,699,561,664
562,562,338,501
563,844,760,563
564,128,455,150
565,678,11,105
566,7,1,195
567,216,345,543
568,240,568,476
569,292,677,774
570,377,740,372
571,571,265,726
572,513,626,345
573,760,413,83
574,677,496,304
575,691,326,32
576,444,636,175
577,176,543,248
578,313,413,187
579,78,554,252
580,580,208,370
581,581,619,432
582,262,193,382
583,583,110,261
584,584,23,484
585,114,406,656
586,586,855,381
587,587,295,682
588,588,723,313
589,289,543,216
590,590,499,450
591,591,598,674
592,592,23,166
593,593,64,218
594,518,107,594
595,483,615,400
596,596,521,837
597,597,791,76
598,813,598,838
599,797,41,202
600,400,358,398
601,68,601,569
602,602,62,86
603,397,175,362
604,604,122,32
605,665,605,302
606,606,370,49
607,712,344,252
608,123,423,269
609,636,123,354
610,543,759,345
611,611,312,240
612,612,80,51
613,613,770,433
614,614,105,106
615,704,595,600
616,616,721,110
617,313,617,411
618,517,618,135
619,619,581,0
620,802,620,521
621,621,793,484
622,622,3,457
623,483,623,723
624,752,664,256
625,625,26,448
626,263,183,733
627,489,627,213
628,628,441,769
629,103,202,603
630,630,691,32
631,337,296,39
632,727,352,311
633,552,633,218
634,685,634,576
635,635,280,447
636,253,238,609
637,530,806,207
638,638,797,286
639,399,257,66
640,728,515,799
641,641,122,365
642,844,313,642
643,109,643,738
644,208,644,803
645,736,307,645
646,646,845,548
647,647,301,417
648,648,691,681
649,649,381,111
650,286,126,207
651,109,73,651
652,652,73,95
653,83,326,552
654,654,551,478
655,655,22,247
656,87,213,516
657,657,240,312
658,658,846,462
659,543,269,759
660,660,187,723
661,237,296,661
662,491,609,663
663,216,48,543
664,624,445,48
665,298,24,631
666,666,691,817
667,667,7,3
668,315,74,442
669,543,466,345
670,670,122,443
671,304,557,517
672,217,176,735
673,341,252,494
674,213,436,33
675,675,291,63
676,676,178,141
677,313,574,72
678,248,626,364
679,749,679,552
680,164,48,289
681,677,517,748
682,682,25,491
683,683,749,400
684,684,772,10
685,345,397,513
686,686,270,553
687,759,543,639
688,688,330,418
689,307,747,267
690,337,296,502
691,194,436,481
692,476,692,280
693,693,841,45
694,429,694,461
695,187,3,771
696,696,210,415
697,697,206,240
698,698,312,770
699,561,699,445
700,609,286,207
701,701,373,619
702,114,702,487
703,76,703,514
704,302,240,438
705,705,594,559
706,375,400,706
707,707,805,357
708,708,664,49
709,709,538,208
710,543,269,392
711,859,98,577
712,607,579,482
713,673,749,713
714,714,432,559
715,715,536,102
716,704,264,59
717,717,448,26
718,759,175,345
719,719,841,64
720,6,735,216
721,721,616,860
722,722,103,76
723,75,723,137
724,724,770,411
725,725,576,219
726,277,726,30
727,183,733,159
728,40,416,640
729,784,729,344
730,730,150,482
731,756,739,731
732,732,613,295
733,392,513,543
734,476,438,128
735,342,687,377
736,197,39,437
737,737,465,111
738,496,252,795
739,343,245,720
740,570,852,164
741,741,233,385
742,742,149,369
743,743,313,803
744,744,122,691
745,483,745,358
746,746,796,323
747,500,284,99
748,569,681,844
749,209,713,814
750,750,551,654
751,207,751,752
752,624,48,350
753,363,640,753
754,443,406,497
755,375,755,749
756,245,343,731
757,381,757,205
758,758,720,343
759,799,687,258
760,573,416,276
761,761,103,161
762,855,159,762
763,487,770,816
764,248,543,176
765,765,240,678
766,766,443,74
767,767,645,188
768,7,768,32
769,769,628,447
770,283,763,770
771,252,829,495
772,772,444,499
773,773,691,81
774,569,528,449
775,400,483,365
776,776,42,251
777,32,72,83
778,778,105,614
779,779,126,329
780,462,846,780
781,539,177,41
782,487,671,552
783,783,26,625
784,3,729,579
785,837,816,603
786,60,222,771
787,298,345,423
788,788,726,760
789,752,789,663
790,790,312,228
791,511,791,597
792,807,582,148
793,793,173,621
794,49,443,794
795,428,66,253
796,796,691,122
797,639,599,285
798,126,798,850
799,759,543,216
800,195,579,607
801,855,663,197
802,364,59,626
803,29,803,644
804,269,543,582
805,139,51,842
806,637,829,495
807,242,72,477
808,808,97,720
809,809,615,400
810,810,185,851
811,482,811,100
812,812,467,167
813,834,598,813
814,483,358,365
815,356,24,298
816,181,785,354
817,168,285,397
818,260,669,234
819,51,35,343
820,86,820,113
821,345,747,582
822,822,312,815
823,823,772,808
824,126,824,815
825,400,378,375
826,826,815,247
827,827,5,830
828,104,828,760
829,19,242,257
830,830,134,827
831,377,342,569
832,509,832,103
833,833,743,738
834,813,162,834
835,835,732,613
836,836,150,429
837,785,181,38
838,237,238,58
839,839,407,855
840,795,570,543
841,304,424,775
842,216,289,345
843,843,348,505
844,292,642,416
845,845,188,646
846,780,846,462
847,847,665,105
848,795,6,454
849,248,560,857
850,424,782,496
851,852,24,224
852,740,337,39
853,853,546,241
854,461,854,656
855,762,123,801
856,285,364,289
857,849,555,857
858,432,858,664
859,711,360,248
860,860,603,837
