0,1,2,3
329,329,126,337
330,330,136,179
331,331,743,393
332,332,224,221
333,333,280,684
334,147,334,839
335,335,207,383
336,629,860,336
337,293,289,337
338,338,143,349
339,407,576,339
340,340,206,165
341,341,187,533
342,342,574,26
343,343,366,111
344,303,257,344
345,260,399,476
346,346,264,591
347,394,528,658
348,348,467,754
349,349,755,684
350,350,432,71
351,6,351,750
352,378,528,400
353,353,497,229
354,354,7,212
355,355,151,315
356,433,539,356
357,357,183,797
358,460,294,358
359,359,523,402
360,428,360,32
361,361,104,278
362,303,362,257
363,363,723,531
364,405,632,364
365,365,601,441
366,830,3,366
367,60,367,237
368,368,97,442
369,369,378,515
370,815,370,817
371,371,281,760
372,38,372,819
373,140,703,373
374,135,347,374
375,375,412,20
376,711,376,275
377,520,377,262
378,352,152,378
379,216,653,123
380,380,744,1
381,381,436,367
382,123,382,513
383,111,383,207
384,704,626,307
385,135,347,385
386,609,678,664
387,387,280,655
388,388,145,488
389,389,455,742
390,86,390,686
391,391,735,297
392,787,392,46
393,393,436,619
394,135,347,394
395,159,395,792
396,217,396,28
397,397,342,488
398,756,398,511
399,727,345,568
400,541,352,436
401,401,182,104
402,402,359,523
403,299,403,200
404,404,26,558
405,504,112,364
406,739,711,406
407,805,339,407
408,7,408,525
409,855,501,405
410,410,530,445
411,445,411,698
412,412,375,715
413,527,413,181
414,816,414,535
415,799,415,738
416,416,391,306
417,417,641,304
418,257,240,815
419,297,567,42
420,240,420,303
421,217,421,795
422,297,97,422
423,423,297,567
424,424,237,95
425,425,376,689
426,426,735,78
427,427,102,478
428,38,360,428
429,274,429,701
430,629,504,430
431,38,636,431
432,269,432,107
433,777,356,433
434,434,622,109
435,71,435,66
436,619,856,157
437,247,437,642
438,38,438,805
439,439,336,430
440,440,806,519
441,441,365,109
442,626,639,758
443,54,94,443
444,444,797,151
445,411,445,375
446,469,446,736
447,447,441,215
448,318,448,324
449,449,617,38
450,450,288,793
451,164,843,451
452,452,813,648
453,453,336,15
454,545,303,454
455,795,455,389
456,456,406,575
457,694,457,511
458,458,14,827
459,459,680,594
460,830,647,358
461,461,205,17
462,293,462,212
463,636,38,775
464,464,680,473
465,465,795,754
466,18,466,565
467,467,348,754
468,723,76,468
469,583,198,812
470,470,852,600
471,685,471,206
472,472,538,671
473,473,464,195
474,474,764,413
475,475,682,671
476,345,727,568
477,251,123,477
478,478,427,102
479,236,479,354
480,480,605,535
481,481,394,74
482,482,247,768
483,813,483,272
484,217,795,67
485,485,48,86
486,486,297,808
487,571,487,236
488,488,388,859
489,685,489,723
490,490,195,728
491,712,491,219
492,538,492,509
493,493,223,619
494,494,143,411
495,806,495,730
496,496,147,27
497,86,497,101
498,40,498,317
499,280,499,387
500,500,543,610
501,582,409,501
502,107,502,243
503,503,505,741
504,405,430,663
505,505,503,741
506,629,506,759
507,507,345,727
508,508,206,355
509,509,492,819
510,147,510,496
511,760,511,63
512,512,789,303
513,250,99,513
514,514,793,288
515,309,515,369
516,516,300,665
517,517,208,237
518,518,315,151
519,806,519,440
520,244,553,625
521,768,521,670
522,752,522,320
523,523,359,402
524,524,753,150
525,525,771,408
526,526,406,194
527,689,413,527
528,352,347,528
529,529,391,88
530,530,824,800
531,531,634,573
532,532,138,859
533,777,533,356
534,47,534,809
535,816,535,414
536,160,775,636
537,303,537,257
538,492,538,472
539,777,356,539
540,540,18,171
541,400,541,378
542,542,294,566
543,543,687,844
544,544,290,151
545,690,454,545
546,546,14,64
547,547,100,207
548,548,107,253
549,345,568,319
550,550,720,125
551,40,551,317
552,748,552,209
553,520,553,172
554,685,554,489
555,217,555,795
556,556,223,143
557,557,257,829
558,558,404,26
559,559,541,400
560,678,560,849
561,104,561,509
562,562,179,779
563,563,542,566
564,564,336,487
565,565,466,797
566,566,796,542
567,419,758,160
568,260,654,193
569,777,569,111
570,570,134,684
571,487,571,233
572,86,572,714
573,573,126,721
574,574,26,404
575,575,227,98
576,85,605,339
577,639,636,626
578,578,817,221
579,294,579,780
580,580,116,131
581,581,855,716
582,501,303,582
583,469,251,583
584,584,162,125
585,689,585,790
586,586,815,817
587,40,587,317
588,588,845,12
589,589,36,69
590,590,427,102
591,591,221,332
592,720,592,280
593,780,593,63
594,713,594,638
595,595,771,534
596,596,245,193
597,597,643,687
598,184,272,598
599,599,815,545
600,600,655,156
601,601,365,441
602,293,602,189
603,603,634,56
604,604,85,576
605,576,799,605
606,606,373,74
607,261,607,77
608,608,761,469
609,386,704,775
610,610,500,136
611,611,291,126
612,612,237,757
613,114,159,613
614,859,614,130
615,615,513,573
616,7,616,645
617,617,449,87
618,293,289,252
619,436,619,393
620,620,130,859
621,621,288,450
622,622,434,847
623,623,840,649
624,624,25,751
625,520,172,625
626,384,18,442
627,627,86,566
628,628,299,535
629,336,506,430
630,844,630,461
631,791,50,83
632,775,364,632
633,633,550,533
634,96,73,634
635,635,365,558
636,463,577,536
637,797,637,97
638,638,432,594
639,577,18,442
640,797,640,689
641,641,417,546
642,642,437,482
643,643,597,745
644,644,35,312
645,33,682,696
646,646,53,110
647,294,460,647
648,648,265,378
649,649,278,623
650,650,607,58
651,651,849,432
652,652,845,455
653,99,250,379
654,727,568,345
655,655,239,211
656,631,656,50
657,815,657,257
658,135,347,658
659,217,795,659
660,660,401,119
661,661,328,828
662,662,257,240
663,775,626,636
664,758,704,626
665,758,626,704
666,666,725,80
667,667,71,312
668,668,698,595
669,669,168,148
670,670,246,521
671,671,472,682
672,217,727,345
673,673,780,734
674,674,833,796
675,675,707,471
676,676,746,270
677,677,738,799
678,386,560,690
679,679,247,482
680,680,459,108
681,832,681,135
682,645,682,671
683,683,147,403
684,684,349,143
685,554,489,827
686,86,173,686
687,687,543,597
688,688,36,282
689,527,790,186
690,678,545,664
691,691,648,634
692,817,692,451
693,693,645,487
694,457,694,394
695,695,791,603
696,645,696,612
697,697,426,791
698,698,411,375
699,699,780,294
700,700,787,678
701,315,701,151
702,702,448,324
703,60,373,703
704,384,665,664
705,32,705,779
706,706,761,849
707,707,309,675
708,58,708,545
709,709,487,816
710,292,710,230
711,406,376,711
712,491,712,501
713,594,713,726
714,714,815,572
715,345,568,727
716,716,704,307
717,717,217,78
718,294,718,749
719,719,378,369
720,592,720,836
721,721,573,110
722,722,797,214
723,468,723,363
724,724,117,342
725,725,80,213
726,726,778,713
727,260,399,128
728,728,195,182
729,729,275,703
730,730,806,858
731,731,826,703
732,732,746,676
733,216,733,379
734,734,212,189
735,297,735,426
736,736,446,198
737,25,737,72
738,279,785,738
739,406,739,376
740,740,310,269
741,741,503,505
742,795,217,742
743,743,331,393
744,744,228,51
745,745,461,643
746,746,676,270
747,747,501,430
748,552,748,859
749,294,749,718
750,6,750,820
751,751,25,406
752,522,854,752
753,753,795,325
754,754,195,22
755,755,349,108
756,398,756,73
757,757,612,4
758,664,665,442
759,303,759,506
760,511,760,371
761,761,608,706
762,764,762,855
763,25,763,280
764,762,504,764
765,815,765,322
766,766,584,301
767,767,142,482
768,521,768,482
769,769,426,849
770,168,770,86
771,771,525,595
772,772,629,430
773,773,502,312
774,774,183,229
775,663,632,536
776,520,776,244
777,539,139,433
778,778,726,594
779,779,705,562
780,197,228,593
781,781,297,426
782,782,32,264
783,783,520,244
784,784,334,142
785,799,738,785
786,156,786,732
787,392,201,127
788,788,105,3
789,789,512,816
790,689,790,585
791,631,791,50
792,217,792,395
793,793,288,450
794,794,815,418
795,742,455,659
796,796,566,674
797,637,640,797
798,798,817,165
799,785,605,415
800,800,530,528
801,801,855,300
802,38,802,137
803,803,648,634
804,345,727,568
805,302,407,805
806,495,519,847
807,807,817,815
808,808,11,315
809,809,534,588
810,810,497,572
811,263,811,90
812,251,469,812
813,834,851,483
814,814,34,830
815,657,154,370
816,414,535,816
817,692,817,807
818,818,41,303
819,819,372,509
820,6,820,750
821,251,469,821
822,822,126,645
823,823,261,607
824,850,824,530
825,825,143,684
826,151,826,731
827,685,827,126
828,828,607,276
829,257,303,18
830,460,366,294
831,831,806,49
832,681,832,437
833,833,674,730
834,813,834,648
835,251,469,835
836,836,720,180
837,837,851,122
838,536,838,787
839,839,147,334
840,840,436,623
841,841,364,805
842,217,842,161
843,164,843,451
844,630,844,543
845,845,588,652
846,846,167,288
847,806,847,109
848,727,345,568
849,61,849,196
850,824,850,800
851,813,851,366
852,852,100,729
853,853,320,266
854,752,854,411
855,409,855,581
856,436,856,619
857,857,797,222
858,858,322,257
859,130,614,859
860,336,860,206
