user,artist,time,dtype,value,pred
12.0,45.0,227.0,org,1.0,0.982446
12.0,45.0,245.0,org,1.0,0.985262
12.0,45.0,1234.0,org,1.0,0.9892883
12.0,50.0,1322.0,org,1.0,0.9919359
12.0,60.0,202.0,org,1.0,0.98466593
12.0,60.0,244.0,org,1.0,0.98392934
12.0,60.0,274.0,org,1.0,0.98165077
12.0,92.0,849.0,fake,1.0,0.9667625
12.0,98.0,848.0,fake,1.0,0.96260583
12.0,102.0,215.0,fake,1.0,0.9946907
12.0,102.0,902.0,fake,1.0,0.9929175
12.0,102.0,1395.0,org,1.0,0.9971996
12.0,213.0,228.0,org,1.0,0.854388
12.0,213.0,274.0,org,1.0,0.93514544
12.0,214.0,476.0,org,1.0,0.9559189
12.0,214.0,519.0,org,1.0,0.9559077
12.0,218.0,835.0,fake,1.0,0.9444712
12.0,218.0,1260.0,org,1.0,0.9461093
12.0,220.0,412.0,org,1.0,0.97306794
12.0,220.0,498.0,org,1.0,0.9747982
12.0,221.0,339.0,org,1.0,0.8487695
12.0,224.0,360.0,org,1.0,0.94946676
12.0,224.0,372.0,org,1.0,0.94870645
12.0,225.0,235.0,org,1.0,0.9418596
12.0,226.0,364.0,org,1.0,0.9538724
12.0,226.0,378.0,org,1.0,0.95580775
12.0,227.0,316.0,org,1.0,0.931513
12.0,232.0,259.0,org,1.0,0.9662691
12.0,233.0,219.0,org,1.0,0.9842387
12.0,480.0,699.0,fake,1.0,0.9748303
12.0,494.0,387.0,fake,1.0,0.9527288
12.0,515.0,517.0,fake,1.0,0.9569991
12.0,515.0,1449.0,fake,1.0,0.960264
12.0,656.0,1383.0,org,0.0,0.72796565
12.0,750.0,1323.0,fake,1.0,0.964455
12.0,911.0,823.0,fake,1.0,0.5834542
12.0,1143.0,988.0,fake,1.0,0.9408553
12.0,1216.0,779.0,fake,1.0,0.9767943
12.0,1217.0,1006.0,fake,1.0,0.7054494
12.0,1221.0,573.0,fake,1.0,0.93271774
12.0,1266.0,13.0,org,0.0,0.69872546
12.0,1507.0,1497.0,fake,0.0,0.3436684
12.0,1645.0,144.0,org,0.0,0.2483808
12.0,2026.0,463.0,fake,0.0,0.23449351
12.0,2996.0,275.0,fake,0.0,0.22525248
12.0,3007.0,868.0,org,0.0,0.0
13.0,22.0,1193.0,fake,1.0,0.9896768
13.0,28.0,1513.0,fake,1.0,0.9779572
13.0,28.0,1513.0,org,1.0,0.9779572
13.0,30.0,935.0,org,1.0,0.986257
13.0,40.0,1191.0,fake,1.0,0.970992
13.0,40.0,1506.0,fake,1.0,0.97006196
13.0,41.0,1407.0,org,1.0,0.9698154
13.0,56.0,1143.0,fake,1.0,0.9611767
13.0,67.0,1496.0,org,1.0,0.9961414
13.0,69.0,967.0,fake,1.0,0.9916521
13.0,69.0,1034.0,org,1.0,0.9915795
13.0,108.0,1496.0,fake,1.0,0.9870301
13.0,124.0,1446.0,org,1.0,0.9625762
13.0,170.0,967.0,fake,1.0,0.98440605
13.0,214.0,1184.0,fake,1.0,0.95801145
13.0,214.0,1213.0,fake,1.0,0.9579417
13.0,236.0,1534.0,org,1.0,0.8567831
13.0,237.0,1013.0,fake,1.0,0.9603559
13.0,237.0,1436.0,fake,1.0,0.9621428
13.0,238.0,1197.0,fake,1.0,0.96039397
13.0,238.0,1386.0,org,1.0,0.9637384
13.0,238.0,1434.0,org,1.0,0.9647469
13.0,239.0,1387.0,fake,1.0,0.895539
13.0,239.0,1500.0,fake,1.0,0.8838585
13.0,239.0,1512.0,fake,1.0,0.90778077
13.0,239.0,1512.0,org,1.0,0.90778077
13.0,242.0,1501.0,org,1.0,0.9491733
13.0,244.0,1465.0,fake,1.0,0.52721995
13.0,245.0,1034.0,fake,1.0,0.96182746
13.0,248.0,1429.0,org,1.0,0.9638007
13.0,250.0,1369.0,org,1.0,0.9763414
13.0,252.0,933.0,org,1.0,0.9597584
13.0,254.0,974.0,fake,1.0,0.9300142
13.0,254.0,976.0,org,1.0,0.92717314
13.0,254.0,1295.0,org,1.0,0.92693275
13.0,258.0,1172.0,fake,1.0,0.93009245
13.0,260.0,1157.0,fake,1.0,0.9466435
13.0,264.0,1132.0,fake,1.0,0.6044926
13.0,267.0,1103.0,fake,1.0,0.96277004
13.0,269.0,1065.0,fake,1.0,0.9015494
