user,artist,time,dtype,value,pred
1.0,29.0,536.0,org,1.0,0.9923305
1.0,29.0,581.0,org,1.0,0.991141
1.0,29.0,894.0,fake,1.0,0.93505186
1.0,29.0,931.0,org,1.0,0.9357031
1.0,29.0,950.0,org,1.0,0.8969655
1.0,35.0,1154.0,fake,1.0,0.8738428
1.0,35.0,1251.0,org,1.0,0.70383716
1.0,36.0,445.0,org,1.0,0.9865306
1.0,36.0,705.0,org,1.0,0.98636603
1.0,37.0,1236.0,org,1.0,0.9901391
1.0,43.0,640.0,org,1.0,0.9976037
1.0,45.0,515.0,org,1.0,1.0011919
1.0,46.0,915.0,fake,1.0,1.0008826
1.0,48.0,756.0,org,1.0,0.99896675
1.0,51.0,574.0,fake,1.0,0.7385325
1.0,75.0,1001.0,fake,1.0,0.9544578
1.0,102.0,1163.0,fake,1.0,0.9970742
1.0,102.0,1168.0,fake,1.0,0.99378294
1.0,102.0,1460.0,fake,1.0,0.99619925
1.0,209.0,333.0,fake,1.0,0.8464003
1.0,209.0,1004.0,fake,1.0,0.79530096
1.0,209.0,1157.0,fake,1.0,0.8219979
1.0,249.0,319.0,fake,1.0,0.98901564
1.0,480.0,166.0,fake,1.0,0.9897991
1.0,491.0,323.0,fake,0.0,0.18753497
1.0,500.0,333.0,fake,1.0,1.0002323
1.0,513.0,182.0,fake,1.0,0.7705223
1.0,679.0,468.0,fake,1.0,0.98766285
1.0,1119.0,213.0,fake,1.0,0.98777205
1.0,1243.0,402.0,fake,1.0,0.768817
1.0,1307.0,211.0,fake,1.0,0.9892337
1.0,1661.0,999.0,fake,1.0,0.7249387
1.0,1663.0,201.0,fake,1.0,0.2128411
1.0,1703.0,648.0,org,0.0,0.07343807
1.0,1761.0,1568.0,org,0.0,0.0
1.0,1837.0,443.0,fake,0.0,0.10442529
1.0,2355.0,1427.0,fake,1.0,0.89508814
1.0,2436.0,911.0,org,0.0,0.19490877
1.0,2538.0,791.0,fake,0.0,0.0
2.0,28.0,976.0,fake,1.0,0.9987485
2.0,28.0,1406.0,fake,1.0,1.0124203
2.0,30.0,355.0,fake,1.0,0.9913326
2.0,30.0,1279.0,fake,1.0,1.0110041
2.0,30.0,1484.0,fake,1.0,1.0161239
2.0,30.0,1528.0,fake,1.0,1.0084885
2.0,45.0,1508.0,fake,1.0,1.0140347
2.0,46.0,891.0,org,1.0,1.0120515
2.0,46.0,1269.0,org,1.0,1.0094475
2.0,46.0,1317.0,org,1.0,1.01393
2.0,50.0,1348.0,fake,1.0,1.0210034
2.0,56.0,538.0,org,1.0,0.99490213
2.0,56.0,746.0,fake,1.0,0.9981831
2.0,56.0,899.0,org,1.0,0.9973927
2.0,56.0,915.0,org,1.0,0.9965664
2.0,56.0,938.0,org,1.0,0.9895708
2.0,56.0,970.0,org,1.0,0.9936567
2.0,56.0,1085.0,org,1.0,0.9918067
2.0,56.0,1233.0,org,1.0,0.9944858
2.0,56.0,1234.0,fake,1.0,0.9940849
2.0,56.0,1236.0,org,1.0,0.9953609
2.0,56.0,1267.0,org,1.0,0.99863267
2.0,57.0,1512.0,fake,1.0,0.89297193
2.0,59.0,1243.0,org,1.0,0.98856276
2.0,60.0,450.0,fake,1.0,0.9994518
2.0,60.0,497.0,org,1.0,1.0033993
2.0,60.0,514.0,org,1.0,1.0075091
2.0,60.0,543.0,org,1.0,0.99263495
2.0,60.0,745.0,fake,1.0,1.0038528
2.0,60.0,1072.0,fake,1.0,1.004782
2.0,60.0,1091.0,fake,1.0,1.0024587
2.0,60.0,1273.0,fake,1.0,1.0049397
2.0,60.0,1351.0,fake,1.0,1.0097823
2.0,62.0,959.0,org,1.0,0.995865
2.0,62.0,1343.0,org,1.0,0.9968415
2.0,63.0,887.0,org,1.0,0.988715
2.0,63.0,939.0,org,1.0,0.98781997
2.0,63.0,987.0,org,1.0,0.9899502
2.0,63.0,1086.0,fake,1.0,0.9951592
2.0,63.0,1086.0,org,1.0,0.9951592
2.0,65.0,1275.0,org,1.0,0.92275244
2.0,66.0,1024.0,org,1.0,0.8832697
2.0,68.0,615.0,fake,1.0,0.9999721
2.0,68.0,631.0,org,1.0,0.9971142
2.0,95.0,1269.0,fake,1.0,0.99380165
2.0,102.0,1401.0,fake,1.0,1.0084517
2.0,108.0,320.0,fake,0.0,0.60330003
2.0,176.0,958.0,fake,0.0,0.0
2.0,252.0,734.0,fake,1.0,0.98623115
2.0,461.0,759.0,org,0.0,0.0
2.0,551.0,1422.0,fake,1.0,0.9914449
2.0,901.0,557.0,fake,0.0,0.0
2.0,1164.0,1375.0,fake,1.0,0.79957587
2.0,1704.0,1565.0,fake,0.0,0.0
2.0,1921.0,10.0,org,0.0,0.0
2.0,1965.0,1107.0,org,0.0,0.0
2.0,2624.0,1483.0,org,0.0,0.0
2.0,2792.0,1515.0,fake,1.0,0.9935495
2.0,2793.0,1402.0,fake,1.0,0.99392176
3.0,46.0,542.0,fake,1.0,1.0066609
3.0,50.0,539.0,fake,1.0,1.0016261
3.0,55.0,541.0,fake,1.0,0.97923905
3.0,62.0,1317.0,org,1.0,1.0038301
3.0,77.0,1223.0,fake,1.0,1.0043288
3.0,78.0,1277.0,fake,1.0,0.9940623
3.0,80.0,940.0,org,1.0,0.9902853
3.0,87.0,1301.0,org,1.0,1.0034133
3.0,90.0,1139.0,org,1.0,0.9943138
3.0,90.0,1202.0,fake,1.0,0.99092996
3.0,90.0,1202.0,org,1.0,0.99092996
3.0,94.0,924.0,org,1.0,0.98636466
3.0,95.0,1130.0,org,1.0,1.0058454
3.0,98.0,1023.0,org,1.0,0.9955682
3.0,101.0,957.0,fake,1.0,1.0040659
3.0,101.0,957.0,org,1.0,1.0040659
3.0,105.0,914.0,fake,1.0,1.0051929
3.0,105.0,914.0,org,1.0,1.0051929
3.0,238.0,1191.0,fake,1.0,0.99824774
3.0,238.0,1245.0,fake,1.0,1.00718
3.0,247.0,1381.0,fake,1.0,0.9954976
3.0,252.0,1204.0,fake,1.0,0.99139553
3.0,277.0,1242.0,fake,1.0,1.0082085
3.0,351.0,1291.0,fake,1.0,1.0056803
3.0,388.0,536.0,fake,1.0,0.9899604
3.0,388.0,548.0,fake,1.0,0.9885821
3.0,388.0,555.0,fake,1.0,0.9883972
3.0,388.0,562.0,fake,1.0,0.9978178
3.0,711.0,327.0,org,0.0,0.06319522
3.0,788.0,1033.0,fake,1.0,0.9447605
3.0,963.0,255.0,fake,0.0,0.075336255
3.0,1187.0,1419.0,fake,0.0,0.34916314
3.0,1503.0,1334.0,fake,1.0,0.99605197
3.0,1533.0,670.0,fake,0.0,0.12707517
3.0,1608.0,1305.0,fake,1.0,0.76573926
3.0,1686.0,882.0,fake,1.0,0.6100492
3.0,2566.0,570.0,org,0.0,0.32674226
4.0,32.0,820.0,fake,1.0,0.8856195
4.0,32.0,820.0,org,1.0,0.8856195
4.0,108.0,543.0,org,1.0,0.9962403
4.0,108.0,544.0,fake,1.0,0.9933141
4.0,108.0,544.0,org,1.0,0.9933141
4.0,108.0,555.0,fake,1.0,0.99525934
4.0,108.0,849.0,fake,1.0,0.9940303
4.0,108.0,864.0,fake,1.0,0.99377567
4.0,108.0,865.0,fake,1.0,0.99568737
4.0,108.0,865.0,org,1.0,0.99568737
4.0,108.0,871.0,fake,1.0,0.9914146
4.0,108.0,881.0,org,1.0,0.9906624
4.0,108.0,892.0,fake,1.0,0.9912612
4.0,108.0,908.0,org,1.0,0.99431324
4.0,108.0,909.0,fake,1.0,0.9932321
4.0,108.0,909.0,org,1.0,0.9932321
4.0,108.0,1010.0,fake,1.0,0.9935422
4.0,108.0,1026.0,org,1.0,0.99431247
4.0,108.0,1045.0,org,1.0,0.98992616
4.0,108.0,1402.0,org,1.0,0.9976958
4.0,109.0,933.0,org,1.0,0.66979855
4.0,109.0,1035.0,org,1.0,0.71186095
4.0,110.0,625.0,fake,1.0,0.99342334
4.0,110.0,657.0,org,1.0,0.9960608
4.0,110.0,658.0,org,1.0,0.99773085
4.0,110.0,665.0,org,1.0,0.99609256
4.0,110.0,666.0,fake,1.0,0.991311
4.0,110.0,666.0,org,1.0,0.991311
4.0,110.0,686.0,fake,1.0,0.9969291
4.0,110.0,698.0,fake,1.0,0.99392766
4.0,110.0,698.0,org,1.0,0.99392766
4.0,110.0,766.0,org,1.0,0.999177
4.0,110.0,812.0,org,1.0,0.99565333
4.0,110.0,932.0,fake,1.0,0.997324
4.0,116.0,1146.0,fake,1.0,0.99514663
4.0,244.0,1025.0,org,0.0,0.0
4.0,415.0,488.0,fake,0.0,0.0
4.0,481.0,46.0,fake,0.0,0.0
4.0,738.0,279.0,fake,0.0,0.0
4.0,738.0,279.0,org,0.0,0.0
4.0,804.0,1142.0,fake,1.0,0.9989013
4.0,804.0,1270.0,fake,1.0,0.9953577
4.0,882.0,248.0,fake,0.0,0.0
4.0,1111.0,1472.0,fake,0.0,0.3364432
4.0,1111.0,1472.0,org,0.0,0.3364432
4.0,1508.0,1260.0,fake,0.0,0.13757172
4.0,2174.0,1408.0,fake,0.0,0.24455675
4.0,2397.0,1324.0,org,0.0,0.0
4.0,2651.0,154.0,org,0.0,0.16009164
5.0,11.0,816.0,fake,1.0,0.98873407
5.0,11.0,816.0,org,1.0,0.98873407
5.0,69.0,517.0,fake,1.0,1.0035583
5.0,69.0,1087.0,fake,1.0,1.0031013
5.0,69.0,1159.0,fake,1.0,1.0034316
5.0,69.0,1549.0,fake,1.0,1.0028546
5.0,101.0,1551.0,fake,1.0,1.0001694
5.0,101.0,1553.0,fake,1.0,0.9986644
5.0,103.0,1007.0,fake,1.0,1.0001566
5.0,142.0,635.0,fake,1.0,1.009164
5.0,237.0,650.0,fake,1.0,1.0182437
5.0,576.0,1553.0,fake,1.0,0.8412731
5.0,713.0,722.0,fake,1.0,0.85186845
5.0,713.0,909.0,fake,1.0,0.8489605
5.0,713.0,1011.0,fake,1.0,0.9105175
6.0,55.0,1370.0,fake,1.0,1.0001472
6.0,104.0,1287.0,fake,1.0,1.000615
6.0,108.0,1406.0,fake,1.0,0.99442446
6.0,108.0,1406.0,org,1.0,0.99442446
6.0,116.0,1434.0,org,1.0,1.0079663
6.0,116.0,1525.0,org,1.0,1.0061477
6.0,116.0,1528.0,org,1.0,1.0001721
6.0,116.0,1532.0,fake,1.0,1.0032285
6.0,116.0,1532.0,org,1.0,1.0032285
6.0,117.0,1485.0,org,1.0,0.86686987
6.0,117.0,1486.0,fake,1.0,0.9194697
6.0,117.0,1486.0,org,1.0,0.9194697
6.0,118.0,1446.0,fake,1.0,0.9876984
6.0,118.0,1446.0,org,1.0,0.9876984
6.0,139.0,1144.0,fake,1.0,0.99950314
6.0,139.0,1205.0,fake,1.0,1.0046235
6.0,139.0,1209.0,fake,1.0,1.005427
6.0,139.0,1343.0,fake,1.0,1.0018413
6.0,139.0,1384.0,fake,1.0,1.010156
6.0,139.0,1396.0,fake,1.0,1.0066279
6.0,139.0,1504.0,fake,1.0,1.0110985
6.0,139.0,1533.0,fake,1.0,1.0066612
6.0,292.0,1450.0,fake,0.0,0.0
6.0,292.0,1450.0,org,0.0,0.0
6.0,629.0,1220.0,fake,1.0,0.7655304
6.0,836.0,1125.0,fake,0.0,0.0
6.0,1064.0,1258.0,fake,1.0,0.9915009
6.0,1064.0,1335.0,fake,1.0,0.9919762
6.0,1064.0,1337.0,fake,1.0,0.9930313
6.0,1241.0,741.0,fake,0.0,0.06479057
6.0,1370.0,636.0,org,0.0,0.0
6.0,2034.0,394.0,org,0.0,0.0
6.0,2123.0,1354.0,fake,0.0,0.0
6.0,2361.0,671.0,org,0.0,0.0
6.0,2628.0,1275.0,fake,0.0,0.0
6.0,2698.0,643.0,fake,0.0,0.0
7.0,60.0,409.0,fake,1.0,0.9960711
7.0,60.0,449.0,fake,1.0,0.99669427
7.0,60.0,511.0,fake,1.0,0.996552
7.0,103.0,1551.0,fake,0.0,0.99883664
7.0,121.0,1491.0,org,1.0,0.99920547
7.0,122.0,1210.0,org,1.0,0.99609506
7.0,454.0,813.0,fake,1.0,0.97626835
7.0,454.0,818.0,fake,1.0,0.9884162
7.0,454.0,1254.0,fake,1.0,0.9889968
7.0,454.0,1284.0,fake,1.0,0.9917737
7.0,550.0,989.0,fake,1.0,0.99675316
7.0,733.0,812.0,fake,0.0,0.059714444
7.0,777.0,421.0,fake,1.0,0.9952574
7.0,777.0,506.0,fake,1.0,0.99556005
7.0,975.0,960.0,fake,1.0,0.9857362
7.0,1097.0,648.0,fake,0.0,0.0036051348
7.0,1350.0,991.0,fake,1.0,0.9986442
7.0,1350.0,992.0,fake,1.0,0.99733233
7.0,1589.0,1207.0,fake,0.0,0.0
7.0,1844.0,1254.0,fake,1.0,0.98893493
7.0,2002.0,1055.0,fake,1.0,0.9941945
7.0,2672.0,416.0,fake,1.0,0.9921445
7.0,2672.0,469.0,fake,1.0,0.99077064
7.0,2672.0,518.0,fake,1.0,0.9922988
7.0,2683.0,993.0,fake,1.0,0.9255745
7.0,2684.0,979.0,fake,1.0,0.99203545
7.0,2742.0,340.0,fake,0.0,0.11407112
7.0,2959.0,414.0,fake,1.0,0.99336153
7.0,2959.0,437.0,fake,1.0,0.9913457
8.0,46.0,1529.0,fake,1.0,1.0162141
8.0,46.0,1534.0,fake,1.0,1.0105565
8.0,104.0,953.0,fake,1.0,1.0088844
8.0,104.0,1076.0,fake,1.0,1.0110545
8.0,116.0,779.0,org,1.0,1.0069821
8.0,116.0,896.0,org,1.0,1.0067836
8.0,116.0,1173.0,org,1.0,1.0120035
8.0,128.0,1515.0,fake,1.0,1.0172368
8.0,128.0,1515.0,org,1.0,1.0172368
8.0,129.0,1316.0,fake,1.0,0.9113292
8.0,130.0,774.0,org,1.0,0.7231237
8.0,130.0,776.0,org,1.0,0.873025
8.0,130.0,777.0,fake,1.0,0.74400836
8.0,130.0,779.0,fake,1.0,0.8136299
8.0,130.0,779.0,org,1.0,0.8136299
8.0,130.0,780.0,fake,1.0,0.7952857
8.0,130.0,783.0,org,1.0,0.7215119
8.0,130.0,789.0,fake,1.0,0.68125504
8.0,130.0,789.0,org,1.0,0.68125504
8.0,130.0,792.0,org,1.0,0.57811755
8.0,130.0,795.0,fake,1.0,0.75110734
8.0,130.0,837.0,fake,1.0,0.6617889
8.0,131.0,1028.0,fake,1.0,0.9954837
8.0,131.0,1029.0,fake,1.0,0.98806965
8.0,131.0,1030.0,org,1.0,0.9955238
8.0,131.0,1032.0,fake,1.0,0.9987653
8.0,131.0,1150.0,fake,1.0,0.9918953
8.0,131.0,1150.0,org,1.0,0.9918953
8.0,131.0,1162.0,org,1.0,0.9980358
8.0,132.0,754.0,fake,1.0,0.99785334
8.0,132.0,754.0,org,1.0,0.99785334
8.0,132.0,755.0,fake,1.0,0.9958224
8.0,132.0,755.0,org,1.0,0.9958224
8.0,132.0,920.0,fake,1.0,0.9943882
8.0,277.0,629.0,fake,1.0,1.010831
8.0,277.0,661.0,fake,1.0,1.0099033
8.0,424.0,1406.0,fake,1.0,1.0017673
8.0,929.0,1121.0,fake,0.0,0.0
8.0,1100.0,171.0,fake,0.0,0.0
8.0,1100.0,171.0,org,0.0,0.0
8.0,1195.0,1578.0,fake,0.0,0.0
8.0,1296.0,815.0,org,0.0,0.29164988
8.0,1671.0,631.0,org,0.0,0.01812955
8.0,1870.0,990.0,fake,1.0,0.9992865
8.0,2073.0,665.0,fake,0.0,0.02269543
8.0,2073.0,665.0,org,0.0,0.02269543
8.0,3038.0,208.0,org,0.0,0.0
9.0,46.0,1041.0,fake,1.0,1.003106
9.0,55.0,737.0,fake,1.0,0.99303865
9.0,55.0,793.0,org,1.0,0.99799556
9.0,60.0,817.0,fake,1.0,0.99811774
9.0,60.0,1072.0,fake,1.0,0.99154025
9.0,60.0,1072.0,org,1.0,0.99154025
9.0,67.0,409.0,fake,1.0,1.0064443
9.0,67.0,638.0,org,1.0,1.0086802
9.0,67.0,763.0,fake,1.0,1.0050333
9.0,67.0,831.0,org,1.0,1.0038673
9.0,69.0,721.0,fake,1.0,1.0021037
9.0,102.0,401.0,org,1.0,1.00639
9.0,102.0,497.0,fake,1.0,1.006798
9.0,102.0,656.0,fake,1.0,1.0019557
9.0,134.0,1024.0,org,1.0,0.9770488
9.0,135.0,541.0,fake,1.0,0.98866737
9.0,136.0,749.0,fake,1.0,0.99841565
9.0,136.0,749.0,org,1.0,0.99841565
9.0,136.0,763.0,org,1.0,0.9950543
9.0,136.0,819.0,fake,1.0,0.9984561
9.0,137.0,752.0,fake,1.0,0.9941395
9.0,137.0,752.0,org,1.0,0.9941395
9.0,137.0,753.0,fake,1.0,0.9942279
9.0,137.0,757.0,fake,1.0,0.99065655
9.0,138.0,422.0,org,1.0,1.0042415
9.0,138.0,429.0,fake,1.0,1.0048395
9.0,138.0,429.0,org,1.0,1.0048395
9.0,138.0,678.0,org,1.0,1.0061371
9.0,141.0,569.0,org,1.0,0.98891014
9.0,142.0,263.0,fake,1.0,1.0023397
9.0,142.0,263.0,org,1.0,1.0023397
9.0,142.0,264.0,org,1.0,1.0024354
9.0,142.0,269.0,fake,1.0,1.0070634
9.0,143.0,331.0,org,1.0,0.98690766
9.0,145.0,437.0,fake,1.0,0.9919476
9.0,145.0,472.0,org,1.0,0.99456954
9.0,147.0,366.0,fake,1.0,0.7554539
9.0,147.0,366.0,org,1.0,0.7554539
9.0,147.0,367.0,fake,1.0,0.62423784
9.0,148.0,295.0,org,1.0,0.9999138
9.0,148.0,305.0,org,1.0,1.0007694
9.0,148.0,351.0,fake,1.0,0.9958776
9.0,148.0,351.0,org,1.0,0.9958776
9.0,149.0,336.0,org,1.0,0.9890386
9.0,808.0,1373.0,fake,1.0,1.0014396
9.0,838.0,1290.0,org,0.0,0.22554499
9.0,983.0,636.0,fake,1.0,1.0034491
9.0,2117.0,881.0,fake,0.0,0.0
9.0,2117.0,881.0,org,0.0,0.0
9.0,2168.0,1318.0,fake,0.0,0.18315819
9.0,2168.0,1318.0,org,0.0,0.18315819
9.0,2231.0,115.0,org,0.0,0.0
9.0,2319.0,1489.0,fake,0.0,0.0
9.0,2445.0,204.0,fake,0.0,0.0
10.0,9.0,1448.0,org,1.0,0.9968974
10.0,9.0,1472.0,fake,1.0,0.98983455
10.0,37.0,424.0,org,1.0,1.000037
10.0,46.0,536.0,fake,1.0,1.004364
10.0,50.0,1060.0,org,1.0,0.9983924
10.0,55.0,541.0,fake,1.0,0.9828286
10.0,55.0,570.0,fake,1.0,0.9854446
10.0,60.0,441.0,org,1.0,0.9988149
10.0,60.0,785.0,org,1.0,0.99800265
10.0,60.0,793.0,fake,1.0,1.002585
10.0,60.0,793.0,org,1.0,1.002585
10.0,75.0,1460.0,org,1.0,0.9949735
10.0,101.0,379.0,org,1.0,0.99303895
10.0,101.0,390.0,fake,1.0,1.0017312
10.0,101.0,1011.0,fake,1.0,1.0060111
10.0,102.0,187.0,fake,1.0,1.0069566
10.0,102.0,209.0,fake,1.0,1.0093505
10.0,102.0,685.0,fake,1.0,1.0054687
10.0,102.0,821.0,org,1.0,1.0120429
10.0,104.0,1185.0,fake,1.0,1.0065355
10.0,116.0,568.0,fake,1.0,1.0050241
10.0,139.0,1050.0,fake,1.0,1.0014987
10.0,139.0,1050.0,org,1.0,1.0014987
10.0,154.0,1334.0,org,1.0,0.99356335
10.0,155.0,806.0,org,1.0,0.97252387
10.0,155.0,964.0,org,1.0,0.815096
10.0,155.0,1099.0,org,1.0,0.98684263
10.0,155.0,1115.0,org,1.0,0.98638475
10.0,155.0,1302.0,org,1.0,0.99116665
10.0,156.0,1127.0,org,1.0,0.99286824
10.0,161.0,1406.0,fake,1.0,0.9858932
10.0,169.0,258.0,fake,1.0,0.98771226
10.0,169.0,258.0,org,1.0,0.98771226
10.0,170.0,1009.0,fake,1.0,1.0123723
10.0,173.0,1282.0,fake,1.0,0.98332936
10.0,177.0,1229.0,fake,1.0,0.9909525
10.0,189.0,607.0,org,1.0,0.9307513
10.0,340.0,988.0,fake,1.0,0.9981562
10.0,388.0,536.0,fake,1.0,0.99632263
10.0,388.0,548.0,fake,1.0,0.99544704
10.0,1007.0,1392.0,org,0.0,0.15690255
10.0,1371.0,345.0,fake,0.0,0.0
10.0,1371.0,345.0,org,0.0,0.0
10.0,1697.0,689.0,fake,1.0,0.99377495
10.0,2164.0,908.0,fake,0.0,0.0
10.0,2164.0,908.0,org,0.0,0.0
10.0,2395.0,535.0,fake,1.0,0.72397155
10.0,2572.0,1431.0,fake,0.0,0.0
11.0,37.0,876.0,fake,1.0,0.9960298
11.0,67.0,925.0,fake,1.0,0.99684834
11.0,67.0,973.0,fake,1.0,1.0004715
11.0,70.0,1012.0,fake,1.0,0.9999944
11.0,70.0,1015.0,fake,1.0,1.0019152
11.0,70.0,1199.0,fake,1.0,0.99593574
11.0,104.0,723.0,org,1.0,1.0095848
11.0,104.0,732.0,org,1.0,1.0035365
11.0,125.0,520.0,fake,0.0,0.9963407
11.0,155.0,108.0,fake,1.0,0.80425674
11.0,155.0,149.0,fake,1.0,0.98763305
11.0,155.0,282.0,fake,1.0,0.9849542
11.0,155.0,1012.0,fake,1.0,0.9937013
11.0,201.0,1019.0,org,1.0,0.99455243
11.0,202.0,831.0,org,1.0,0.8795455
11.0,202.0,832.0,org,1.0,0.98401135
11.0,202.0,902.0,org,1.0,0.98680633
11.0,208.0,763.0,org,1.0,0.98510945
11.0,209.0,726.0,org,1.0,0.98438877
11.0,210.0,768.0,org,1.0,0.9885924
11.0,224.0,469.0,fake,1.0,0.9949769
11.0,265.0,1149.0,fake,1.0,0.99877876
11.0,265.0,1172.0,fake,1.0,0.9973035
11.0,392.0,1399.0,fake,1.0,0.99123996
11.0,447.0,762.0,fake,0.0,0.21121216
11.0,573.0,320.0,fake,1.0,0.9151869
11.0,621.0,53.0,fake,0.0,0.2726137
11.0,646.0,1187.0,fake,1.0,0.9969839
11.0,648.0,197.0,fake,1.0,0.63957494
11.0,648.0,214.0,fake,1.0,0.8449852
11.0,649.0,455.0,fake,1.0,0.9957318
11.0,651.0,962.0,fake,1.0,0.94262695
11.0,658.0,850.0,fake,1.0,0.99082893
11.0,659.0,598.0,fake,1.0,0.98306984
11.0,688.0,616.0,fake,1.0,0.9915846
11.0,818.0,1111.0,fake,0.0,0.19603251
11.0,1107.0,236.0,org,0.0,0.0
11.0,1875.0,351.0,fake,0.0,0.0
11.0,2104.0,640.0,fake,1.0,0.9867481
12.0,28.0,1249.0,org,1.0,0.9979799
12.0,28.0,1265.0,org,1.0,1.0065188
12.0,30.0,1210.0,org,1.0,1.0042827
12.0,45.0,212.0,org,1.0,1.0069892
12.0,45.0,275.0,org,1.0,1.0040711
12.0,45.0,337.0,org,1.0,1.0000299
12.0,45.0,342.0,org,1.0,1.00432
12.0,45.0,451.0,org,1.0,1.0070449
12.0,45.0,458.0,org,1.0,1.0024713
12.0,45.0,563.0,org,1.0,1.0059409
12.0,50.0,1296.0,org,1.0,0.99847925
12.0,60.0,1441.0,fake,1.0,1.0107968
12.0,60.0,1441.0,org,1.0,1.0107968
12.0,102.0,226.0,org,1.0,1.0027243
12.0,102.0,1012.0,fake,1.0,1.0084187
12.0,116.0,1483.0,fake,1.0,1.0050251
12.0,138.0,1240.0,fake,1.0,1.005211
12.0,181.0,316.0,fake,1.0,0.99413663
12.0,181.0,443.0,org,1.0,0.9897505
12.0,202.0,1329.0,fake,1.0,0.98980176
12.0,208.0,1343.0,fake,1.0,0.9840207
12.0,208.0,1344.0,fake,1.0,0.9867615
12.0,208.0,1461.0,fake,1.0,0.9862191
12.0,212.0,1434.0,org,1.0,0.9992712
12.0,213.0,274.0,org,1.0,0.9928707
12.0,214.0,380.0,org,1.0,0.98569816
12.0,214.0,519.0,org,1.0,0.991478
12.0,214.0,1403.0,org,1.0,0.98955613
12.0,215.0,1385.0,fake,1.0,1.0033753
12.0,216.0,1218.0,fake,1.0,0.9866663
12.0,218.0,613.0,org,1.0,0.9918639
12.0,218.0,1260.0,org,1.0,0.9969394
12.0,222.0,651.0,org,1.0,0.98576605
12.0,224.0,479.0,org,1.0,0.9994752
12.0,226.0,370.0,org,1.0,0.9950323
12.0,226.0,378.0,org,1.0,0.99472076
12.0,226.0,456.0,org,1.0,0.9983348
12.0,226.0,595.0,fake,1.0,0.99531496
12.0,226.0,595.0,org,1.0,0.99531496
12.0,227.0,357.0,org,1.0,0.9993031
12.0,232.0,259.0,fake,1.0,0.98597103
12.0,249.0,1448.0,fake,1.0,1.0084159
12.0,260.0,1446.0,fake,1.0,0.98719877
12.0,513.0,1276.0,fake,1.0,0.9915171
12.0,656.0,1383.0,fake,0.0,0.0
12.0,750.0,1433.0,fake,1.0,0.996298
