user,artist,time,dtype,value,pred
4.0,110.0,657.0,fake,1.0,0.85852927
4.0,110.0,657.0,org,1.0,0.85852927
4.0,110.0,658.0,fake,1.0,0.83507884
4.0,110.0,660.0,org,1.0,0.8125031
4.0,110.0,666.0,fake,1.0,0.7494259
4.0,110.0,666.0,org,1.0,0.7494259
4.0,110.0,701.0,fake,1.0,0.8636991
4.0,110.0,836.0,fake,1.0,0.99596137
4.0,110.0,946.0,fake,1.0,0.9644602
4.0,110.0,1065.0,org,1.0,0.91565377
4.0,139.0,665.0,fake,1.0,0.9655714
4.0,180.0,962.0,fake,1.0,0.8380601
4.0,207.0,618.0,fake,1.0,0.7954864
4.0,826.0,1361.0,fake,0.0,0.36102784
4.0,826.0,1361.0,org,0.0,0.36102784
4.0,1111.0,1472.0,org,0.0,0.263848
4.0,1272.0,5.0,org,0.0,-0.08885896
4.0,1684.0,1462.0,fake,0.0,0.15882757
4.0,2153.0,659.0,org,0.0,0.05143772
4.0,2397.0,1324.0,fake,0.0,0.089894645
4.0,2397.0,1324.0,org,0.0,0.089894645
4.0,2651.0,154.0,fake,0.0,-1.4142533e-06
4.0,2784.0,391.0,fake,0.0,0.051022336
5.0,11.0,816.0,org,1.0,1.0365081
5.0,37.0,1072.0,fake,1.0,0.70922196
5.0,37.0,1107.0,fake,1.0,0.67005116
5.0,44.0,456.0,fake,1.0,0.68217117
5.0,46.0,1250.0,fake,1.0,0.64339584
5.0,50.0,649.0,fake,1.0,0.71250296
5.0,51.0,1396.0,fake,1.0,0.7106912
5.0,60.0,490.0,fake,1.0,0.58874315
5.0,68.0,1346.0,fake,1.0,0.7041993
5.0,92.0,1243.0,fake,1.0,0.7103526
5.0,94.0,1354.0,fake,1.0,0.642728
5.0,102.0,1282.0,fake,1.0,0.6911646
5.0,136.0,459.0,fake,1.0,0.69301164
5.0,136.0,462.0,fake,1.0,0.7255605
5.0,136.0,600.0,fake,1.0,0.6567595
5.0,196.0,1111.0,fake,1.0,0.6843277
5.0,363.0,1073.0,fake,1.0,0.599318
5.0,419.0,1449.0,fake,1.0,0.62938154
5.0,419.0,1473.0,fake,1.0,0.6434515
5.0,683.0,347.0,fake,0.0,0.080146894
5.0,736.0,1209.0,fake,1.0,0.7081551
5.0,827.0,1370.0,fake,1.0,0.48312938
5.0,879.0,1339.0,fake,1.0,0.57191825
5.0,965.0,679.0,fake,0.0,0.3088452
5.0,1597.0,1277.0,fake,1.0,0.4851767
5.0,1969.0,439.0,fake,0.0,0.0564997
5.0,3026.0,1281.0,fake,1.0,0.438731
5.0,3027.0,1197.0,fake,1.0,0.45473745
6.0,43.0,754.0,fake,1.0,0.7057327
6.0,43.0,1514.0,fake,1.0,0.7562858
6.0,92.0,1135.0,fake,1.0,0.73910904
6.0,108.0,1406.0,org,1.0,0.6849507
6.0,116.0,1434.0,org,1.0,0.75377053
6.0,116.0,1525.0,org,1.0,0.7140664
6.0,116.0,1528.0,org,1.0,0.7332846
6.0,116.0,1532.0,org,1.0,0.7837062
6.0,117.0,1485.0,org,1.0,0.67611396
6.0,117.0,1486.0,org,1.0,0.67681533
6.0,118.0,1446.0,org,1.0,0.7133903
6.0,292.0,1450.0,org,0.0,0.5253665
6.0,424.0,591.0,fake,1.0,0.7235166
6.0,424.0,691.0,fake,1.0,0.71346474
6.0,906.0,89.0,fake,0.0,0.02493317
6.0,1370.0,636.0,org,0.0,0.0944334
6.0,2034.0,394.0,org,0.0,0.027547784
6.0,2361.0,671.0,org,0.0,0.007287562
7.0,19.0,1155.0,fake,1.0,0.923098
7.0,52.0,1035.0,fake,1.0,1.0522224
7.0,70.0,936.0,fake,1.0,0.84850025
7.0,71.0,878.0,fake,1.0,0.791815
7.0,77.0,1163.0,fake,1.0,0.8550223
7.0,104.0,1277.0,fake,1.0,0.8465409
7.0,122.0,1210.0,org,1.0,1.2235556
7.0,146.0,698.0,fake,1.0,0.6691198
7.0,242.0,927.0,fake,1.0,0.92534363
7.0,246.0,1148.0,fake,1.0,0.8159311
7.0,255.0,1057.0,fake,1.0,0.7858025
7.0,420.0,466.0,fake,1.0,0.7695163
7.0,483.0,1072.0,fake,1.0,0.7429825
7.0,485.0,1095.0,fake,1.0,0.77224654
7.0,485.0,1099.0,fake,1.0,0.8157824
7.0,485.0,1126.0,fake,1.0,0.7777169
7.0,732.0,1105.0,fake,1.0,0.84162784
7.0,743.0,820.0,fake,1.0,0.8396762
7.0,800.0,1093.0,fake,1.0,0.6395213
7.0,804.0,1032.0,fake,1.0,0.8024813
7.0,965.0,904.0,fake,1.0,0.80775845
7.0,1057.0,868.0,fake,1.0,0.824242
7.0,1643.0,1123.0,fake,1.0,0.5790945
7.0,2094.0,1301.0,fake,1.0,0.5487776
7.0,2131.0,856.0,fake,1.0,0.5609817
7.0,2221.0,1006.0,fake,0.0,-0.03578351
7.0,2321.0,1112.0,fake,1.0,0.5372944
7.0,2323.0,1059.0,fake,1.0,0.56302816
7.0,2946.0,1170.0,fake,1.0,0.5865711
8.0,100.0,1203.0,fake,1.0,0.8159624
8.0,116.0,779.0,org,1.0,0.801124
8.0,116.0,780.0,fake,1.0,0.80474985
8.0,116.0,780.0,org,1.0,0.80474985
8.0,116.0,907.0,fake,1.0,0.8511521
8.0,116.0,907.0,org,1.0,0.8511521
8.0,116.0,1173.0,fake,1.0,0.82503116
8.0,116.0,1178.0,fake,1.0,0.8013567
8.0,128.0,1316.0,fake,1.0,0.8014189
8.0,128.0,1515.0,org,1.0,0.7933536
8.0,129.0,1316.0,org,1.0,0.7514094
8.0,130.0,774.0,fake,1.0,0.5926321
8.0,130.0,776.0,fake,1.0,0.64610416
8.0,130.0,776.0,org,1.0,0.64610416
8.0,130.0,777.0,org,1.0,0.6469213
8.0,130.0,778.0,fake,1.0,0.6544676
8.0,130.0,778.0,org,1.0,0.6544676
8.0,130.0,779.0,fake,1.0,0.6820013
8.0,130.0,780.0,fake,1.0,0.65285677
8.0,130.0,783.0,org,1.0,0.7044564
8.0,130.0,789.0,fake,1.0,0.69864595
8.0,130.0,789.0,org,1.0,0.69864595
8.0,130.0,790.0,org,1.0,0.68904215
8.0,130.0,792.0,fake,1.0,0.697812
8.0,130.0,794.0,fake,1.0,0.6996566
8.0,130.0,836.0,fake,1.0,0.7586439
8.0,130.0,836.0,org,1.0,0.7586439
8.0,130.0,837.0,fake,1.0,0.64635754
8.0,131.0,1028.0,fake,1.0,0.6693929
8.0,131.0,1028.0,org,1.0,0.6693929
8.0,131.0,1029.0,org,1.0,0.6060285
8.0,131.0,1030.0,org,1.0,0.70321625
8.0,131.0,1032.0,org,1.0,0.675817
8.0,131.0,1058.0,org,1.0,0.73511004
8.0,132.0,754.0,fake,1.0,0.77246964
8.0,132.0,754.0,org,1.0,0.77246964
8.0,132.0,920.0,fake,1.0,0.6053942
8.0,132.0,920.0,org,1.0,0.6053942
8.0,133.0,789.0,org,1.0,0.7671422
8.0,929.0,1121.0,org,0.0,0.0057298113
8.0,1100.0,171.0,org,0.0,0.08533581
8.0,1671.0,631.0,org,0.0,0.060786955
8.0,2723.0,1446.0,fake,0.0,0.031694405
8.0,2723.0,1446.0,org,0.0,0.031694405
8.0,3038.0,208.0,org,0.0,-0.018905533
9.0,22.0,1384.0,fake,1.0,0.75333977
9.0,55.0,379.0,org,1.0,0.74883115
9.0,55.0,737.0,org,1.0,0.6320477
9.0,55.0,793.0,fake,1.0,0.6662704
9.0,60.0,817.0,fake,1.0,0.75261915
9.0,60.0,1024.0,fake,1.0,0.6862741
9.0,60.0,1072.0,org,1.0,0.7750863
9.0,60.0,1481.0,org,1.0,0.7102803
9.0,67.0,419.0,org,1.0,0.7395685
9.0,69.0,721.0,fake,1.0,0.7633678
9.0,102.0,392.0,fake,1.0,0.65152407
9.0,102.0,392.0,org,1.0,0.65152407
9.0,102.0,401.0,fake,1.0,0.60434085
9.0,102.0,401.0,org,1.0,0.60434085
9.0,102.0,413.0,org,1.0,0.6862738
9.0,102.0,656.0,org,1.0,0.80691564
9.0,134.0,1024.0,fake,1.0,0.51328033
9.0,134.0,1024.0,org,1.0,0.51328033
9.0,135.0,541.0,org,1.0,0.6103327
9.0,135.0,596.0,org,1.0,0.6394286
9.0,136.0,749.0,fake,1.0,0.69433683
9.0,136.0,819.0,fake,1.0,0.6217741
9.0,137.0,752.0,org,1.0,0.6384106
9.0,137.0,757.0,org,1.0,0.6077193
9.0,138.0,429.0,org,1.0,0.7076389
9.0,138.0,544.0,fake,1.0,0.8065205
9.0,138.0,544.0,org,1.0,0.8065205
9.0,138.0,678.0,fake,1.0,0.7994684
9.0,141.0,568.0,fake,1.0,0.6603966
9.0,142.0,569.0,org,1.0,0.7831154
9.0,143.0,538.0,fake,1.0,0.6362814
9.0,144.0,482.0,fake,1.0,0.45079723
9.0,145.0,437.0,fake,1.0,0.4826678
9.0,145.0,472.0,fake,1.0,0.5115127
9.0,147.0,366.0,org,1.0,0.525217
9.0,148.0,295.0,fake,1.0,0.5819506
9.0,148.0,305.0,fake,1.0,0.61191005
9.0,149.0,336.0,fake,1.0,0.40865403
9.0,269.0,1123.0,fake,0.0,0.13903701
9.0,838.0,1290.0,fake,0.0,0.069896065
9.0,1504.0,324.0,fake,0.0,-0.025046695
9.0,1532.0,1465.0,fake,1.0,1.0721574
9.0,1879.0,1415.0,org,0.0,0.022265382
9.0,2319.0,1489.0,fake,0.0,0.0030470863
9.0,2319.0,1489.0,org,0.0,0.0030470863
9.0,2445.0,204.0,org,0.0,0.029365845
9.0,2519.0,194.0,fake,0.0,-0.096158504
9.0,2519.0,194.0,org,0.0,-0.096158504
9.0,2721.0,1315.0,org,0.0,0.08727531
10.0,26.0,873.0,fake,1.0,0.94893414
10.0,37.0,1400.0,org,1.0,0.74401116
10.0,44.0,1346.0,fake,1.0,0.86211205
10.0,50.0,1060.0,org,1.0,0.9871635
10.0,60.0,785.0,org,1.0,0.92927086
10.0,60.0,1430.0,fake,1.0,0.96381044
10.0,60.0,1440.0,fake,1.0,0.90004736
10.0,75.0,1460.0,fake,1.0,0.83123225
10.0,75.0,1460.0,org,1.0,0.83123225
10.0,101.0,379.0,org,1.0,0.9088772
10.0,101.0,1011.0,org,1.0,0.81933117
10.0,102.0,187.0,org,1.0,1.0385346
10.0,102.0,1316.0,fake,1.0,0.9765827
10.0,104.0,1002.0,org,1.0,0.9843298
10.0,116.0,1371.0,fake,1.0,0.87786245
10.0,116.0,1399.0,fake,1.0,0.9238726
10.0,151.0,1175.0,fake,1.0,0.90407294
10.0,155.0,869.0,org,1.0,0.93500257
10.0,155.0,1099.0,fake,1.0,0.7655893
10.0,155.0,1115.0,org,1.0,0.9321586
10.0,155.0,1293.0,org,1.0,0.8255649
10.0,155.0,1325.0,org,1.0,0.8721977
10.0,156.0,1127.0,org,1.0,0.51125264
10.0,160.0,415.0,fake,1.0,0.81271386
10.0,160.0,666.0,fake,1.0,0.8389162
10.0,165.0,1232.0,fake,1.0,0.7836275
10.0,165.0,1232.0,org,1.0,0.7836275
10.0,170.0,1009.0,org,1.0,0.9463807
10.0,172.0,1194.0,fake,1.0,0.9503134
10.0,201.0,429.0,fake,1.0,0.84403956
10.0,209.0,387.0,fake,1.0,0.81668735
10.0,231.0,393.0,fake,1.0,0.7974169
10.0,306.0,296.0,org,0.0,0.10461888
10.0,443.0,1197.0,fake,1.0,0.74434507
10.0,513.0,213.0,fake,1.0,0.7832743
10.0,523.0,498.0,fake,1.0,0.71357024
10.0,564.0,1360.0,fake,1.0,0.96389693
10.0,639.0,618.0,fake,1.0,0.82871723
10.0,750.0,336.0,fake,1.0,0.83805656
10.0,750.0,438.0,fake,1.0,0.94279397
10.0,1007.0,1392.0,org,0.0,0.25480336
10.0,1307.0,226.0,fake,1.0,0.99786866
10.0,1307.0,491.0,fake,1.0,0.8852254
10.0,1609.0,408.0,fake,0.0,-0.029754229
10.0,1609.0,408.0,org,0.0,-0.029754229
10.0,1664.0,212.0,fake,1.0,0.5605198
10.0,2597.0,772.0,org,0.0,-0.00035245798
11.0,22.0,491.0,fake,1.0,0.9370442
11.0,30.0,639.0,fake,1.0,0.9100056
11.0,30.0,648.0,fake,1.0,0.9099716
11.0,55.0,511.0,fake,1.0,0.89652205
11.0,55.0,535.0,fake,1.0,0.819057
11.0,57.0,1136.0,fake,1.0,0.7700146
11.0,60.0,1196.0,fake,1.0,0.9277189
11.0,67.0,1180.0,fake,1.0,0.9208573
11.0,104.0,732.0,org,1.0,0.95206475
11.0,116.0,1141.0,fake,1.0,0.91901696
11.0,116.0,1299.0,fake,1.0,0.97851163
11.0,136.0,515.0,fake,1.0,0.8667559
11.0,136.0,518.0,fake,1.0,0.8989648
11.0,139.0,1136.0,fake,1.0,0.90968204
11.0,139.0,1146.0,fake,1.0,0.96676207
11.0,139.0,1191.0,fake,1.0,0.9360779
11.0,185.0,486.0,fake,1.0,0.9016089
11.0,208.0,763.0,org,1.0,0.904732
11.0,210.0,768.0,org,1.0,0.49532154
11.0,250.0,1198.0,fake,1.0,0.89840126
11.0,277.0,1180.0,fake,1.0,0.8960327
11.0,961.0,518.0,fake,1.0,0.7332749
11.0,1391.0,753.0,fake,0.0,0.24134023
11.0,1406.0,227.0,fake,0.0,0.18951856
11.0,2846.0,521.0,fake,0.0,0.18808296
12.0,8.0,1316.0,fake,1.0,0.7770821
12.0,28.0,1265.0,org,1.0,0.76760477
12.0,30.0,229.0,fake,1.0,0.8198484
12.0,30.0,315.0,org,1.0,0.8240981
12.0,30.0,1210.0,fake,1.0,0.7667808
12.0,37.0,1249.0,fake,1.0,0.7656102
12.0,37.0,1356.0,org,1.0,0.8001323
12.0,45.0,273.0,fake,1.0,0.7109308
12.0,45.0,273.0,org,1.0,0.7109308
12.0,45.0,337.0,org,1.0,0.8607471
12.0,45.0,1234.0,org,1.0,0.8414368
12.0,45.0,1255.0,org,1.0,0.8792541
12.0,45.0,1370.0,org,1.0,0.7470682
12.0,60.0,451.0,fake,1.0,0.88328946
12.0,60.0,1307.0,fake,1.0,0.8634786
12.0,60.0,1434.0,org,1.0,0.76717126
12.0,102.0,218.0,fake,1.0,0.8047613
12.0,102.0,315.0,fake,1.0,0.85636705
12.0,102.0,373.0,fake,1.0,0.8889056
12.0,211.0,1483.0,fake,1.0,0.8457121
12.0,212.0,1452.0,fake,1.0,0.7272269
12.0,213.0,228.0,org,1.0,0.7556844
12.0,213.0,274.0,fake,1.0,0.88171375
12.0,213.0,306.0,fake,1.0,0.7828113
12.0,213.0,1442.0,org,1.0,0.8067246
12.0,214.0,1403.0,org,1.0,0.71227235
12.0,216.0,1218.0,fake,1.0,0.8290837
12.0,216.0,1378.0,org,1.0,0.7964679
12.0,218.0,1260.0,org,1.0,0.7980399
12.0,219.0,1233.0,org,1.0,0.4464901
12.0,220.0,434.0,fake,1.0,0.75997794
12.0,220.0,443.0,org,1.0,0.80760217
12.0,221.0,340.0,fake,1.0,0.57858074
12.0,221.0,340.0,org,1.0,0.57858074
12.0,221.0,345.0,org,1.0,0.6554189
12.0,221.0,372.0,fake,1.0,0.5526099
12.0,224.0,356.0,fake,1.0,0.76083684
12.0,224.0,359.0,org,1.0,0.7807462
12.0,224.0,369.0,fake,1.0,0.82285804
12.0,224.0,479.0,org,1.0,0.7984983
12.0,225.0,237.0,org,1.0,0.66456896
12.0,225.0,248.0,fake,1.0,0.73369426
12.0,225.0,267.0,fake,1.0,0.6888237
12.0,226.0,330.0,org,1.0,0.7527662
12.0,226.0,332.0,org,1.0,0.82810944
12.0,226.0,378.0,fake,1.0,0.7365159
12.0,226.0,603.0,fake,1.0,0.73201513
12.0,227.0,307.0,org,1.0,0.6731224
12.0,227.0,311.0,org,1.0,0.5810753
12.0,227.0,430.0,fake,1.0,0.6226976
12.0,232.0,223.0,org,1.0,0.6726285
12.0,247.0,823.0,fake,0.0,0.5243527
12.0,844.0,3.0,fake,0.0,0.08787236
12.0,925.0,1205.0,fake,0.0,-0.00018936011
12.0,925.0,1205.0,org,0.0,-0.00018936011
12.0,2349.0,1116.0,fake,0.0,0.15693738
12.0,2367.0,1195.0,org,0.0,0.049096778
12.0,2796.0,724.0,org,0.0,0.082515836
13.0,22.0,1193.0,fake,1.0,0.91871804
13.0,28.0,1502.0,org,1.0,0.9455799
13.0,28.0,1513.0,org,1.0,0.8699659
13.0,36.0,1214.0,org,1.0,0.8444485
13.0,50.0,956.0,org,1.0,0.8700953
13.0,50.0,959.0,fake,1.0,0.8887843
13.0,50.0,959.0,org,1.0,0.8887843
13.0,60.0,1169.0,fake,1.0,0.8683783
13.0,60.0,1292.0,fake,1.0,0.92886055
13.0,60.0,1357.0,org,1.0,0.8833872
13.0,124.0,1446.0,fake,1.0,0.8244813
13.0,170.0,967.0,org,1.0,0.8913253
13.0,208.0,1109.0,fake,1.0,0.80296016
13.0,213.0,1213.0,fake,1.0,0.9075467
13.0,214.0,924.0,fake,1.0,0.80580723
13.0,214.0,1143.0,org,1.0,0.83705014
